,Thal_Re_L,Caudate_R,Thal_LP_L,Cerebellum_4_5_R,Occipital_Inf_R,Thal_VPL_R,Thal_PuI_R,Insula_R,Frontal_Sup_2_R,OFCant_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Temporal_Inf_L,VTA_R,Frontal_Mid_2_L,Thal_LGN_L,Thal_MGN_R,Cerebellum_3_L,Thal_MDm_R,VTA_L,Frontal_Inf_Oper_L,Thal_VL_L,Postcentral_R,Amygdala_L,Insula_L,ACC_pre_L,Temporal_Pole_Sup_R,N_Acc_L,Heschl_R,Thal_AV_R,Olfactory_R,Cerebellum_8_R,SN_pc_L,Frontal_Inf_Tri_R,Cerebellum_6_R,Thal_VL_R,Pallidum_R,Cerebellum_9_R,Thal_VA_R,OFCmed_L,Putamen_R,Red_N_R,ACC_sup_L,Thal_PuL_R,SupraMarginal_L,Vermis_6,SupraMarginal_R,Vermis_3,Rolandic_Oper_R,ParaHippocampal_R,ACC_sub_L,Frontal_Sup_2_L,Occipital_Mid_L,Occipital_Sup_R,Paracentral_Lobule_L,Fusiform_R,Cerebellum_Crus1_L,Pallidum_L,Precentral_R,Temporal_Mid_R,Thal_LP_R,Vermis_4_5,Angular_R,Temporal_Sup_R,Olfactory_L,Thal_VPL_L,Putamen_L,Fusiform_L,Hippocampus_L,Thal_MDm_L,Temporal_Sup_L,Precuneus_R,N_Acc_R,Occipital_Sup_L,Thal_PuI_L,Lingual_L,Rolandic_Oper_L,OFClat_L,Vermis_10,Vermis_9,ACC_pre_R,SN_pr_L,Thal_PuA_L,Cerebellum_9_L,Hippocampus_R,Thal_IL_L,Lingual_R,Thal_PuA_R,Cerebellum_Crus1_R,Cuneus_L,Vermis_8,SN_pc_R,ParaHippocampal_L,OFCpost_R,Postcentral_L
Temporal_Sup_L,0.40504022469300344,0.7234052689448149,0.16396813168962157,0.8108568274943365,0.04633731476513274,0.47791929888880774,0.15334328767204722,0.6031904736143624,0.7858833789981676,0.23991564044344424,-0.3624762991175215,-0.07267817612049744,0.6957714651296121,0.3525669418688597,0.7909969360208393,0.21753227056346794,0.2762741654610696,0.7426335548391898,0.7466169297469194,0.5418859382329062,0.72485816017609,0.7013939211403447,0.4011565874787899,0.3598460671121713,0.7723405143338263,0.24302086284813115,0.21261647397716663,0.3046186358454561,0.13021749993812964,0.26886524237536785,0.43120817542378703,0.2472305056917065,0.3624759833231084,0.7666225522223062,0.617295265946431,0.7756391801306012,0.7173925264252525,0.6473723698619701,0.6346112663687971,0.2352346860729607,0.8109590440744103,0.06273316063956223,0.5691349308645421,0.46439639332397514,0.7244125415877501,0.46684402789453805,0.4814404212732505,0.5623126981648594,0.6842170970879402,0.7846179973475941,0.3712122060648185,0.7554592614698763,0.3643633081050494,0.40513947484794355,0.42565914592576104,0.7112326214667041,0.46258932217928056,0.7073194077398063,0.3979612881818406,0.5979570078594602,0.5014774025581958,0.815997709338362,0.028597745258953408,0.8456869107630415,0.4570801180704516,0.5210440584787182,0.6408148398270452,0.8416255351766455,0.784777543026429,0.5812154399084963,1.0,0.7283976374834347,-0.00033623138915971936,0.31804259023989084,0.35376490647708037,0.4921693104892314,0.7623543125604009,0.4450291353691425,0.6478886334001875,0.5366419312430643,0.3964371960810473,0.5413861400426142,0.21809762169395427,0.4198558138993605,0.6700508164105027,0.7859954758176622,0.6450296251848885,0.34314630835733867,0.22602592192213883,0.3472501728062888,0.1986162963858738,0.4836925594395728,0.5610531247199957,0.6071539876669788,0.5169480498086453
Precuneus_R,0.2986060609546371,0.34214180518204024,-0.016322408434188626,0.9050958555860701,-0.014315350087978658,-0.010714908287947408,0.08183838344873542,0.2509048932503085,0.9122865340567072,0.08474650487925066,-0.35563964976980145,-0.1178496950038262,0.45499655836459985,0.1423513166710033,0.6860625752170968,0.47542159117650734,0.14754293038122654,0.5698904971468073,0.5830732792572624,0.31614385460240974,0.5423436690433837,0.41714102197028435,0.7601472441475009,0.1368239644618478,0.5403438499681803,0.13533648957551184,-0.10730679648686131,-0.06176560427943112,-0.3311569090945846,0.14490010113977247,0.09797226697737646,0.3998658102934403,0.12780354668412536,0.4908885257963899,0.5281705496191371,0.5126184249920711,0.6073650613193371,0.6617939500678344,0.38868298620753017,0.03489374566678139,0.5620396835906969,-0.18671593893901675,0.2626023643603084,0.12629736735927607,0.6480320483914094,0.5413421296714205,0.5560691840522185,0.7435971538627016,0.3623599741055661,0.7512155226728703,0.18980388777809842,0.7056000859566354,0.5065719487432355,0.6019580540563274,0.8595804226797737,0.6772458427495517,0.3568805662711551,0.5399912055476864,0.7383719848837547,0.513402569884008,0.17576181958161174,0.7179263518308905,0.2392283707823245,0.7723431043337535,0.15693154590967504,0.20075221180803451,0.3698616939000191,0.7849379037667283,0.6524319986881878,0.5422943732166623,0.7283976374834347,1.0,-0.18014803158523712,0.6369525040563597,0.29883332024993686,0.7227619092820124,0.6131816277873899,0.4748666035691889,0.6056232833792868,0.42365191505315836,0.2551347889018065,0.11738116780377451,-0.027671824536038718,0.4760115457639709,0.3379082981554545,0.6179686014271497,0.7072755937498881,-0.18105808056482234,0.25938466438388585,0.701629866534597,0.06285381786757009,0.13173135119285787,0.39137444339720423,0.4075866599631844,0.830316339147701
N_Acc_R,-0.418622574279977,0.1734796749696869,0.27113996542813606,-0.1687998328296292,0.09729962378506961,0.31246480729598525,0.2653171359927455,0.577802986718245,-0.1727382559120929,0.1147430557543325,0.22324624772230214,0.0032259563053670783,-0.0740118978686108,0.04804725086946575,-0.1658805130559467,0.3022515144878393,0.5011835195487805,-0.0277747259235083,0.20215416460468727,0.24305313040800697,0.21524947174068634,0.1762337240216996,-0.24320151621848188,0.41533794976334537,0.1326381975796922,-0.37607949757139386,0.30027156009642264,-0.017940591169531304,0.2761425345488993,0.16639351904476707,0.0779665911004387,-0.14426492005331662,0.5097011541538393,0.19409893356352614,-0.1887164565867402,0.12238696108254461,0.3523005954273947,-0.12015633040931399,-0.11391644068019031,0.09947330650649537,0.22172649598243663,0.6967850355248899,0.24822705073567833,0.20807585326405964,-0.11525508793533126,-0.5579518995760113,-0.011803576766974666,-0.10815313379067518,0.33239429583562125,0.1769555487182915,0.06141140183110399,-0.13274718813875258,0.03107857460246731,-0.008635070750301503,-0.2606915650207363,-0.1481264673331349,-0.022438689250178227,0.22741980154459407,-0.28169523991854756,0.03525698685641309,0.26190684478648457,-0.31764509085057624,0.11850472609199501,-0.0055647404199885755,-0.05142382201583183,0.12269548947152956,0.5545879896542314,-0.14664674154140292,0.1288262611199567,0.2695730751985984,-0.00033623138915971936,-0.18014803158523712,1.0,-0.0977273645995488,0.020934053574598013,-0.0585597739381328,-0.02334026955540349,-0.050853661829790904,0.17207628137828146,0.19254121427544324,-0.023226108703784325,0.4032567907495385,0.16591567247005926,-0.05885821816459361,0.4112394756425943,0.12461853912008719,-0.23844039625257857,0.30572715596109873,0.05026445205442598,-0.3844626081856507,0.352241840333982,-0.11617036772218364,0.09443447140724531,0.10540885802356881,-0.16718099811848236
Occipital_Sup_L,-0.07420293415778392,-0.06007059990461923,0.037720540219027,0.49455368035475705,0.19655723857492308,-0.08180771378227414,0.20130026231888687,0.08667926436211669,0.5383396242851808,0.013204534468665466,-0.3218914342621747,-0.2107570650552497,-0.023395727976227687,0.3014315071788592,0.17275078778200226,0.4161319864276045,0.1591866749997723,0.34534351399245655,0.3440717925790356,0.011927534807107511,0.24611126844356193,0.1482908779801615,0.5327950622939789,-0.30880597353955896,0.10199852880329602,-0.054551107812368584,0.0733598671210595,-0.4068028521100742,-0.1768563826800878,0.09857100761368026,-0.2415513022363705,0.3305482615364275,0.0913350627098568,0.09876734763620339,0.3159565091135603,0.12816070855957978,0.1268348721110989,0.44488179674651357,-0.2121400630331571,-0.04452950987634617,0.12386285200981058,0.11218333990539461,0.08986126891823895,0.11124517064225087,0.5993892615309595,0.4393933125798325,0.46899948293138627,0.7195839916886883,0.27900515852900815,0.26257306583033435,-0.026764480804267084,0.30682243202984233,0.8483665140900144,0.7203117524578219,0.6400215905187989,0.33910358825541004,0.3211375204571718,-0.05727126614143776,0.537038669972251,0.4087979178061177,0.15416018446608246,0.3506412521833183,0.5617273352341811,0.4736793063128685,-0.32032477842256896,0.05009062016537016,-0.026132724601786447,0.37857325770432354,0.2684324160849969,0.3396706990591413,0.31804259023989084,0.6369525040563597,-0.0977273645995488,1.0,0.37539396919129814,0.7954985461262597,0.18215176679154146,-0.022234936244106218,0.3663744523675729,0.4062848785888867,-0.0756956746195163,-0.19664898675970452,0.14712009591054676,0.44325577209172806,0.019356627075173733,0.2161206578029538,0.5834281929800427,-0.08920738885017407,0.22662656341093196,0.7525243182750455,0.038623416318724874,0.07193352427910217,0.02784122222997943,0.172914135122152,0.6568569840623759
Thal_PuI_L,-0.1189968825144965,0.2487464089472093,0.10301238937900625,0.4424240479423908,0.46412252649201885,0.10563813071739465,0.19012644525132302,0.19431588762996857,0.32961006667785986,-0.22716593730670587,-0.2528121547441449,0.20117745509965856,0.33342706537653644,0.24952817341379077,0.32106090666366843,-0.12632119135731346,0.044769546650789666,0.6100034404277247,0.49638326177929754,0.27791395372135486,0.37291114172032663,0.4574048742164594,0.12728108582029954,0.06882784365651742,0.07943106328234698,-0.10110085186781044,0.17175586218700298,-0.0732785363024978,0.05185517348102601,0.1638019031613807,-0.18086104403051143,0.28493445483044855,0.37816998492058573,0.23828581924941622,0.5807848659954497,0.42594244932846187,0.2239138311768385,0.4763269784616605,0.10821760297168154,0.16588282037455104,0.20269706357217024,0.2554383443717014,0.22374378024253358,0.15822343833692468,0.40501559163640355,0.5148263047276985,0.5043631802379718,0.3834823780235545,0.305443199419419,0.3657123783385082,-0.14508558211228204,0.25631350369970074,0.3324370104660235,0.4902003702945275,0.16208736910089785,0.5773330684560981,0.5310360340713959,0.21627089008481518,0.10429890053401511,0.6296538107848951,0.28201059051836913,0.4668289255586918,0.31262132955963673,0.5682230908950284,-0.06373757941506909,0.59144527726726,0.28155692857848075,0.44180446023060954,0.36401251943720037,0.5460019873828595,0.35376490647708037,0.29883332024993686,0.020934053574598013,0.37539396919129814,1.0,0.45054194886004223,0.4314590849111004,0.11954358912323151,0.06692927237122062,0.30207962029428187,-0.10802662192411715,0.06001409579070815,0.7035900548284306,0.5685355666854027,0.44906890064920757,0.3746781843811406,0.5434463034496553,0.3132032497946075,0.4816651804652803,0.42441388783500866,0.2627215973913796,0.13848326810208694,0.32632208333466384,0.0844996217052465,0.08759622121671659
Lingual_L,-0.0887448785459091,0.12609227536485731,0.047530312437875526,0.7347531872885804,0.2724935791489093,0.04879290954368885,0.18067657238473994,0.19236137454295602,0.6999852502053661,-0.04813339609738503,-0.3166219327441544,-0.09455448879103964,0.2119850420596837,0.3882399138256163,0.39708437168814387,0.3732540977162614,0.1395883393495313,0.5802861168090041,0.540995211193927,0.12761864226960917,0.4845230178001243,0.3530010990031703,0.5446339655763948,-0.26955589360197957,0.22544738381867946,0.025766401803385262,0.07909354582009682,-0.3539154889908414,-0.22329551476395107,0.07841082127782745,-0.2175910130844009,0.4662819781804753,0.31948860202981466,0.23108167448632458,0.5690407943488953,0.30492952932251843,0.367157199331779,0.6715638674826757,-0.009331792859441032,0.05450973723109603,0.28594530643066435,0.17136517883301142,0.21444973634567727,0.1624620021294106,0.5345420456583018,0.5858353841313316,0.33898539062401134,0.8463300741286242,0.35852571439151343,0.42948416149212587,0.027236156489520824,0.47284874329178184,0.7246691527983483,0.6089663383750711,0.6325321584799616,0.6388999748027012,0.5962601416178751,0.19016261045937513,0.5725843107058592,0.511453179803206,0.1698754999365284,0.5561485998470996,0.22255694982003088,0.5975813327548519,-0.21780390134409838,0.2209887330794927,0.1908043299533196,0.5941490505209571,0.5478290132990594,0.45142121910983085,0.4921693104892314,0.7227619092820124,-0.0585597739381328,0.7954985461262597,0.45054194886004223,1.0,0.4788877273229286,0.25121477428515016,0.44282992386306363,0.5629006531626334,0.08859873485094324,0.03586918697683743,0.20282365284830403,0.6895909437719708,0.182652793712462,0.44642072311824,0.835918952531661,-0.032003260614797545,0.46512329602232133,0.7326369672600888,0.1037769105956182,0.09647169624476248,0.026869994294319598,0.11365066370007208,0.7200185497485295
Rolandic_Oper_L,0.29271996881015616,0.6379009633078158,0.13426963230266756,0.7641515588814943,0.00574975782486265,0.3047688954448355,0.13622727402758503,0.4288581808850355,0.690751720692823,0.17576823316215945,-0.35532308884445457,-0.04302172182251895,0.8077946822928663,0.27994203745364477,0.7198410326774137,0.044318036621014675,0.3497909560008275,0.6806764606453056,0.6373482473735735,0.34983969453696184,0.8514488745340468,0.6666441703860074,0.48439466186700264,0.30206174967290583,0.6829002433866516,0.2912599797942811,-0.07576804851357793,0.4068496679632722,-0.12124226486965231,0.25913601268449893,0.37398067654855266,0.22048222401473666,0.39256349968114745,0.6273256687002903,0.5193709307844542,0.7129500662340876,0.6978486207359577,0.4653599779726155,0.5985706123405488,0.15064972613376995,0.7461073925294613,0.055360787623926155,0.5253564924609497,0.2129733711436894,0.3238599166481848,0.3985092586147303,0.39787345167257515,0.3727867281305738,0.5071638069889133,0.7239417088193304,0.48167932306828487,0.738328506330458,0.06223047442742057,0.15111817598820276,0.3715258092147128,0.6627076053115833,0.39205248088384076,0.7134263326438706,0.4749313316846331,0.3778476310111653,0.36875646949941976,0.6790486692443473,-0.13207895284983562,0.7297622467065409,0.54499729686994,0.6097816429558277,0.5471758527144769,0.8046735072500989,0.8816465226710101,0.45760377446281086,0.7623543125604009,0.6131816277873899,-0.02334026955540349,0.18215176679154146,0.4314590849111004,0.4788877273229286,1.0,0.6613995705797328,0.4093187608456109,0.3562835786215178,0.5084720088548185,0.600420332911126,0.30004798220736734,0.34850310692161846,0.5288196865133669,0.7296653874398592,0.6311103667311765,0.14947821426941568,0.17666767591118346,0.270625928962008,0.10262652339963244,0.4335404363363547,0.39963132872392176,0.3720723936443632,0.3465959118014636
OFClat_L,0.30542582232516746,0.4715927508801392,0.10862904213350606,0.5303652634908692,-0.17324353822448343,0.06686500604445507,0.027472149686752476,0.1378770326324763,0.5480764062179602,0.09981520929160169,-0.1127358522795516,0.05920657393225288,0.48875075412242475,-0.0028728277627449368,0.7331422829555837,0.13653532076059688,0.18231248846464074,0.43168891934982956,0.3425371604410809,0.2564310071617991,0.562518952535121,0.5177904608702408,0.45982185108324825,0.3328505907917066,0.5841107700282202,0.3377284877748199,-0.18634407204541628,0.4575715737602786,-0.2765778477354844,0.33465819372737154,0.24227896027894283,-0.08632229671175753,0.14013511068752293,0.44024161409040874,0.1916696467104488,0.5511656942926508,0.5411066112858433,0.25390210379920247,0.554546981470366,0.043522959977785415,0.5624239259496293,-0.13929220080047733,0.4258483663461604,0.005053213715065655,0.08103370486525723,0.22276035150893528,0.3052111715858216,0.22036562173598123,0.2581412050072939,0.5588818844504423,0.3053718228722208,0.6756964823102863,-0.1379824639048312,0.0467058087270773,0.35048740755939084,0.38975630795019767,0.07139378491495461,0.6327263821437169,0.39876319983315694,0.1473644849179635,0.16946787991083537,0.41608002620870627,-0.10344838896157783,0.45300797414595806,0.5399221768217587,0.4104192831993591,0.45840631025278594,0.5124481571163021,0.5401469975339086,0.2835179149122879,0.4450291353691425,0.4748666035691889,-0.050853661829790904,-0.022234936244106218,0.11954358912323151,0.25121477428515016,0.6613995705797328,1.0,0.2966330950693101,0.1095316560429011,0.5461454211479961,0.3439071128874572,0.02072151047202612,0.27258953493168436,0.2955921652564725,0.5207373328105017,0.317784573068072,-0.18978685848147875,0.023323562550295843,0.10574580948525027,-0.012152334530712974,0.14378823415365452,0.338372606106465,0.12280886753213982,0.3662849434784205
Vermis_10,0.20471377687828213,0.5672139014220315,0.22529105789815024,0.5821408786197365,-0.22009226684579566,0.43725438717769183,0.2590568966862967,0.5229977656505482,0.6741593791716263,0.4723515895983458,-0.2633814792221556,-0.19399524940208654,0.3754292772737477,0.261449065778257,0.5401942467364711,0.5683912702157041,0.2431198535810645,0.6193916318908554,0.6575683975952775,0.5709204901115171,0.5514158819741929,0.5066552145611302,0.40408734460358736,0.20493381656410264,0.6572108808739202,0.20503517508549612,0.3360710814095754,0.07731980302449254,0.18821257846805192,0.23494245663034452,0.23278203793035204,0.07388856274821864,0.3726418064675213,0.6521657384035445,0.2410495902949331,0.5919729458222039,0.6161830700486642,0.38070194592894807,0.4246303913437361,0.15413504428447314,0.623472029003205,0.11753632612031632,0.5009294192174566,0.41598648446654996,0.539949171934253,0.11585721396291422,0.46882812271977636,0.633169417135802,0.5889662263337745,0.5256014127473934,0.3198696251171297,0.6408837928696772,0.4396295345887837,0.367126347357297,0.47628618785106736,0.3612597971699877,0.20612193146059268,0.5686874724190469,0.3587688401620929,0.38155458394611425,0.4763469176744455,0.49236112198821025,0.19390814240373144,0.6192603877909942,0.17877376949561377,0.22955000168143355,0.5843401030478101,0.652446018769136,0.5644913833936298,0.520414565723586,0.6478886334001875,0.6056232833792868,0.17207628137828146,0.3663744523675729,0.06692927237122062,0.44282992386306363,0.4093187608456109,0.2966330950693101,1.0,0.41399865914575806,0.4188339872210597,0.35307499484706434,0.0038297290958987573,0.18679006820398292,0.4595763398990707,0.6348863778341002,0.34277406763685486,0.2566003092519677,-0.06735118385649638,0.35405246767430837,0.25942181012494625,0.2411685015985096,0.33649231218512254,0.3801501623808507,0.48953047958691687
Vermis_9,0.022408897480131813,0.3205162513303098,-0.033785329486861256,0.503203135829406,0.4593005528616525,0.24829475799087528,0.2188367760650835,0.43208094286028514,0.37192389894539196,-0.05885491146274186,-0.27394583634293945,-0.18567804742022456,0.24885316786375883,0.4501331656801152,0.3998878393934004,0.1423492448911277,0.427126220077656,0.5076618491034505,0.5551334463179178,0.26343248820257553,0.4158235030419594,0.3005836973717738,0.007932248605473717,0.0579631786197013,0.295266987601034,-0.15011142982149114,0.35483769757778094,-0.11177732638202034,0.24569778916925772,-0.13773760739784577,0.11871086761354085,0.25479185152078765,0.21800979415506638,0.43201155575105804,0.6580125658873565,0.30160924186832366,0.4421442469685522,0.7105229353127974,0.04456941827301451,0.14859527398643974,0.4154646971104868,0.2709126701531999,0.12707825179322282,0.16453204489698495,0.5066342121624753,0.4415278995341561,0.15203441542807747,0.5573841749539734,0.48853693837279843,0.40948647173033986,0.19402845258199114,0.19744182839156932,0.5609880302708489,0.41674886642384645,0.13910795261936873,0.5899577959027357,0.6677439836796816,0.24752032769171925,-0.005710799180868582,0.6192660536886638,0.12080517624608683,0.521439271774454,-0.017855128848299283,0.5394639886811267,0.05761154865297395,0.1529097035860111,0.43120687076346537,0.5119303688203527,0.46576990696037573,0.5630308248136439,0.5366419312430643,0.42365191505315836,0.19254121427544324,0.4062848785888867,0.30207962029428187,0.5629006531626334,0.3562835786215178,0.1095316560429011,0.41399865914575806,1.0,-0.04166802971560276,0.28569470116197776,0.22059909151048465,0.6358478557393686,0.35902847892000644,0.6237387689004894,0.6299779423466418,0.31137978554974577,0.5287426670008964,0.317098246714941,0.19490496308691035,0.27093156288767045,0.1788360312681253,0.26655210747449665,0.3156640953082848
ACC_pre_R,0.3646616005700577,0.6094045473652117,0.3531894288015243,0.30364214725529043,-0.36089361561291505,0.47840106532612725,-0.12162563596309389,0.4059321602407537,0.4537222836324403,0.7284206709532763,-0.08481024525723602,-0.18073227720008667,0.4177017488577042,0.2852159684153893,0.4641167965887537,0.10036287061063014,0.10378227158269197,0.32477526754885777,0.24244887322990272,0.3772419092288351,0.5100624621268071,0.5761529612683155,0.2702104873209057,0.1936951855544119,0.65112430946678,0.6731440030641546,0.18785697111611993,0.689032608794438,0.1651867906624616,0.46871979258071883,0.6346098439501892,-0.19080503468408758,0.3467160154753547,0.5200642077017428,-0.009657146288841203,0.6059253355830958,0.32930027707387477,0.016274817074142734,0.6699919141096664,0.021711608732547367,0.5639472198968621,0.08448605123525953,0.6891165196460096,0.34447756362791504,0.027205659813359883,-0.040497979603361794,0.09682398646634709,0.028087545177437525,0.3573305392788493,0.30612437194347353,0.5748726317570493,0.7048495436257419,-0.1600450035909423,-0.21187583579770722,0.14748156606494672,0.20613879865031864,-0.07150859883462916,0.5198663313480208,0.2921020698743776,0.013314997308087004,0.41705539355109456,0.23851038532543037,-0.22989765849946453,0.2948737503238648,0.651437398531767,0.45866482664853436,0.3713558100645547,0.38899071070389296,0.4660900077091614,0.03738934576458131,0.3964371960810473,0.2551347889018065,-0.023226108703784325,-0.0756956746195163,-0.10802662192411715,0.08859873485094324,0.5084720088548185,0.5461454211479961,0.4188339872210597,-0.04166802971560276,1.0,0.5626819007688042,0.03199968854795045,-0.07024585667230401,0.34997081410836534,0.36434535863080664,0.1036731290583175,0.13554160233958581,-0.2671358606005313,-0.09543121945845869,0.04416625590354252,0.45103717123851395,0.1537829015763003,0.2992921948734846,0.2410580384275704
SN_pr_L,0.15343464023156886,0.7329900916667662,0.2790378749519678,0.24471316284010178,-0.02280462993999786,0.6556130441518345,0.07918949852847662,0.7236107064378153,0.22118691082903402,0.39055867260089766,-0.01048733142271855,-0.07466946472216913,0.6180527841035476,0.44217779087788067,0.35920915928504926,-0.006139340338711367,0.4118486085690718,0.33935357294553026,0.3973548461562353,0.40520787989617696,0.64537697634623,0.5804644674176754,-0.03797977209862082,0.4723054293242424,0.6432709998906345,0.2177649087482043,0.3244753230828112,0.5632604751327126,0.41031360049448157,0.3049042421155851,0.6458664348139824,-0.10006049784935468,0.5714222804416412,0.6220315767680317,0.21390795642418667,0.605742087117368,0.5344125956315513,0.11360859338166343,0.5508604432155988,0.28872402274692127,0.6537593036737724,0.48962151467725246,0.5974688030690116,0.4636769532298659,0.03746818602907804,-0.1650963278486278,0.07551564599003154,-0.04833582723784369,0.5905480159269316,0.4026493391862678,0.6018446924708482,0.4347073450456821,-0.15355642343081694,-0.15551012214053628,-0.14652267181536086,0.31294501368074634,0.19367488670551447,0.5838513812285023,0.00858503698113058,0.20741462646783085,0.4610942389170671,0.26113761423627196,-0.2703733273124956,0.3906602093327131,0.6175465612249665,0.5612229634725475,0.6319759089986348,0.4226215069147818,0.5971537834233145,0.21769114868624873,0.5413861400426142,0.11738116780377451,0.4032567907495385,-0.19664898675970452,0.06001409579070815,0.03586918697683743,0.600420332911126,0.3439071128874572,0.35307499484706434,0.28569470116197776,0.5626819007688042,1.0,0.27961836725398337,-0.01819329297965165,0.6513701280365183,0.5463582945245586,0.2178473507670059,0.5032880212408578,-0.0005492948553821481,-0.29305939073719844,0.15735781900302456,0.5131936828116427,0.2528020900193544,0.3767038685047186,-0.04491765587727992
Thal_PuA_L,-0.2653565327772258,0.3727393003257246,0.37572969324416006,0.1394429988106878,0.5180039410661899,0.4391070706704904,0.14473188246293084,0.3312178937087128,0.06479867443637176,-0.07263941944641572,-0.15444983577499258,0.20703642586306692,0.23774444733425512,0.45978298593620986,0.19231036422880338,-0.24879373452260392,0.044131901019888654,0.4774352981007427,0.47306558816648914,0.31872144750164805,0.3056650463579771,0.5417429094877992,-0.19184770500224474,0.15970907488160538,0.0890673477076133,-0.026527833318945628,0.4836399226495245,0.12150758224805784,0.4624238560250407,0.32711528423906144,-0.002372009542553148,0.08252675084256549,0.5409858994104794,0.30970447477576163,0.43296507302400505,0.45898366267770246,0.07502978413802955,0.2676835081524493,0.15456290163769118,0.11012502907630518,0.09763361849298521,0.46563456716941665,0.34329682260980887,0.24595817050623198,0.22455272180218253,0.27939004452253474,0.3867777775147857,0.06876842192519626,0.3591519487945982,0.141604401661978,-0.040355167979308146,0.16560139595062925,0.21002691564911014,0.2854895260114174,-0.12607397233626963,0.39771063668405904,0.4419965908216027,0.14121722897872493,-0.18597726468352244,0.5985025924758517,0.3864229750333289,0.3091234459511439,0.25677032596129423,0.3806904261303926,0.0718919203191036,0.7424963940612721,0.33404547484125074,0.2489656507862824,0.3206123838018349,0.4770844025124917,0.21809762169395427,-0.027671824536038718,0.16591567247005926,0.14712009591054676,0.7035900548284306,0.20282365284830403,0.30004798220736734,0.02072151047202612,0.0038297290958987573,0.22059909151048465,0.03199968854795045,0.27961836725398337,1.0,0.374838894669071,0.5111517166855777,0.3602841712509246,0.31283493584190686,0.5433718666595014,0.3865553980459939,0.188922726005185,0.4251357182659232,0.3353908600806358,0.30325891076117895,0.06150366591750861,-0.18825547776104037
Cerebellum_9_L,-0.11743359898548184,0.1684930671316756,-0.06251583997304647,0.5937898976381454,0.5966043340625801,0.06563384608772806,0.10230984653059207,0.13414484508118013,0.4538694978914321,-0.23770522105769126,-0.26035432383174545,0.2040470682789654,0.19686067763883264,0.2863371199969771,0.49300088947472825,0.03800612005864307,0.024042647930817285,0.614311472910055,0.5758339676502299,0.21195706803275885,0.27690794728659596,0.4002074691754782,0.06045213496114429,-0.06615006948015008,0.09126495257672318,-0.06278964003894048,0.22725264822740793,-0.21897466532057766,-0.0046568547962953614,-0.07559609622827351,-0.13558035397509055,0.3733958855261931,0.23962545286198333,0.22191812916125683,0.8066308187986094,0.31552004032950215,0.3462651495305358,0.875893490365509,0.0862639347584024,0.13670125681639822,0.21724200363021423,0.06921131957948175,0.06457594750405157,0.001837860479470995,0.5163338478431357,0.777734052022805,0.17743204181342181,0.6219425137653533,0.23676962828931813,0.41798792500285714,-0.12805259374474282,0.25024853814826853,0.5730204165726361,0.5287984943983252,0.24484072512754268,0.773250005948694,0.7972884415578232,0.23504549431632712,0.04518150046489565,0.7331771817105549,-0.005179669432644983,0.6111817019137807,-0.0203972281724715,0.5382858837592638,-0.08085484068302014,0.2969337306958445,0.3055874994177788,0.49326037785612,0.4137078907892111,0.6049546899918649,0.4198558138993605,0.4760115457639709,-0.05885821816459361,0.44325577209172806,0.5685355666854027,0.6895909437719708,0.34850310692161846,0.27258953493168436,0.18679006820398292,0.6358478557393686,-0.07024585667230401,-0.01819329297965165,0.374838894669071,1.0,0.3001846771500122,0.5140944625751466,0.745547620448082,0.14325365353574782,0.7878200938548395,0.5562256223007694,0.3067382757578028,0.07275040940674173,0.21286877174150814,0.09892072213038809,0.39690119786162587
Hippocampus_R,0.18202209436713784,0.8017655031158603,0.4345028498926715,0.46028248804367655,0.23754465774680505,0.6658863747081373,0.159717297553715,0.8242511903132567,0.4172322692113811,0.24037107782166878,0.03352026316355128,0.11704879088988128,0.5468794443569879,0.33895601772627054,0.5758518367182671,0.10630102029093526,0.2922005686091005,0.6032626453201191,0.67057140365119,0.7346378475842208,0.6116409447621558,0.7577466655473172,-0.02543147537579165,0.6909481931019504,0.6836731879234668,0.03772781708676064,0.5376885644333,0.4035396546124637,0.480252851794457,0.40235788485153784,0.4749378597664181,-0.0028740564303735222,0.6194432265940507,0.7812459103563154,0.4618612797507683,0.8022943371472382,0.6052672090084406,0.4089149841336207,0.5998916300575684,0.35123668292662424,0.6809822041271497,0.4119533805520809,0.6349788645032218,0.54214152978156,0.4266457742025468,0.0879198481489134,0.43228778214195657,0.2238697197035106,0.7273761103692923,0.684097996858117,0.22223326928680295,0.5106259653312133,0.14151823421755289,0.29107827590262075,0.05147008659868538,0.5645644056107767,0.4109225930985055,0.6766757472416037,-0.030219269187001345,0.6538815913031796,0.6271367474423821,0.5196012420200985,0.07759097002784103,0.6684119841056244,0.468142685463329,0.7160685058464173,0.8259779651744985,0.5658571761141875,0.5775922949559766,0.630103971396774,0.6700508164105027,0.3379082981554545,0.4112394756425943,0.019356627075173733,0.44906890064920757,0.182652793712462,0.5288196865133669,0.2955921652564725,0.4595763398990707,0.35902847892000644,0.34997081410836534,0.6513701280365183,0.5111517166855777,0.3001846771500122,1.0,0.6560151761231505,0.3457926463365459,0.6028160320051942,0.30424094303545085,0.016091776576554657,0.4484175665694077,0.43082880682356994,0.6692876975736333,0.5739082555716938,0.15052703354062164
