,Heschl_R,Precuneus_R,Thal_PuM_L,Thal_MGN_L,Red_N_L,N_Acc_L,Frontal_Med_Orb_L,Insula_R,Frontal_Inf_Orb_2_R,Thal_PuL_L,Frontal_Sup_Medial_R,Thal_LGN_L,Putamen_L,Precuneus_L,Cerebellum_9_L,Temporal_Inf_L,Thal_MDl_R,SN_pc_L,Supp_Motor_Area_L,Precentral_R,Occipital_Sup_R,Cerebellum_Crus2_R,ACC_sub_R,Angular_L,Hippocampus_L,Thal_VA_R,Olfactory_L,Cingulate_Mid_R,VTA_R,Thal_PuA_R,SupraMarginal_L,Frontal_Med_Orb_R,Hippocampus_R,ACC_sup_R,OFCmed_L,Thal_IL_R,Supp_Motor_Area_R,Frontal_Sup_2_R,OFCant_L,OFCpost_L,Cerebellum_6_R,Raphe_D,Rolandic_Oper_R,Cerebellum_10_R,Temporal_Sup_L,Calcarine_R,OFClat_R,Caudate_R,Frontal_Mid_2_L,Olfactory_R,Vermis_3,Thal_IL_L,Amygdala_R,Vermis_10,Occipital_Inf_R,OFCpost_R,ACC_sub_L,Cerebellum_Crus1_L,SN_pr_R,Amygdala_L,Cerebellum_7b_R,Cingulate_Post_R,Temporal_Sup_R,Cerebellum_Crus2_L,Cingulate_Mid_L,Temporal_Pole_Sup_L,Vermis_6,Vermis_9,Red_N_R,Pallidum_L,Precentral_L,Thal_PuL_R,Thal_PuI_R,Temporal_Inf_R,Temporal_Mid_L,Thal_PuM_R,Parietal_Inf_L,Cerebellum_8_L,Vermis_7,Temporal_Pole_Sup_R,Cerebellum_9_R,Thal_LGN_R,Thal_MDm_L,SN_pc_R,Thal_LP_R,Cuneus_L,Cerebellum_Crus1_R,ParaHippocampal_R,Parietal_Inf_R,Occipital_Mid_L,Putamen_R,Fusiform_R,LC_R,Thal_MDl_L,Thal_VL_L
Cerebellum_9_R,0.22145289168829957,0.1809225003407999,0.04004489876556319,0.20788841473243394,0.1898561634059033,0.2816302743668265,0.00883640085396619,0.5068977953937597,0.11316230319079314,0.25478109759642753,0.03098948074235937,0.3059248667117514,0.19427663877404233,0.21575530626198436,0.8239643969061553,0.12297735675550207,0.23310848148793478,0.16893768821048305,0.2240263846058946,0.058352304386105454,-0.01147242510255963,-0.060929590654107524,0.06471596005128402,0.0228134409380094,0.47431449956918914,0.3969420267232477,0.23890842498364384,0.4330676900608619,0.06923767012985126,0.5312526327552737,0.062243516135507305,0.1123780225299355,0.40936697820899887,0.2844525835785161,0.08924900411722346,0.40442950348695034,0.22720263887712422,0.036785409314806755,0.08033140747071092,0.1356287286290192,0.022258070645764814,0.0243983394422252,0.349500701183489,0.6120290334216545,0.34976829326776193,0.19095187449219045,0.02751857935008511,0.22029528702734116,0.16689877953695284,0.1735819268698504,0.21333860026936646,0.3980169496295788,0.19094114493323167,0.2159147552302133,-0.13694144711233017,0.1648843392227055,0.06319164381340489,-0.025750937225034926,0.43244480368026733,0.3750535774352498,-0.10553059975085854,0.5652762594321492,0.3469774731236728,-0.04644122924795078,0.35410111269366723,0.11407076473305938,0.2179662682706339,0.10898244969514584,0.49630853723660084,0.29800128601483955,0.1607926725000195,0.05761089770220175,0.5615332083560572,0.10483562669893065,0.3184695206636453,0.13955146408588648,0.04714102160598976,0.07201733884949348,-0.06170474058702368,0.10912559867537786,1.0,0.1872637426630692,0.38611982618952323,0.19809198457445298,-0.01688274162662536,0.24365153789206134,-0.05164548776952549,0.2163399186652737,0.01823789247468056,-0.058787471789334335,0.41737840587343467,0.28609315108234334,0.22157012870699314,0.3835093664321003,0.44283000191866884
Thal_LGN_R,0.08218895782055671,0.621489786078931,0.11547127953774985,-0.23448466148459185,0.7843723328641956,0.27862393978069677,0.6074040326957859,0.30820242492185457,0.7491108634821249,0.38114180781917273,-0.49090043175559595,0.729937304429137,0.7148050356855319,0.6104180624639458,0.31256834834183933,-0.6674331574488901,0.5478351758211245,0.6176327874047991,-0.2718318285836193,-0.5044010197820238,0.411796343198831,-0.6671894442835103,0.6940710932397863,0.5900367735219002,0.581416898358369,0.7407922264000552,0.6824318004545307,0.5887161077549458,0.5216341800370012,0.47342392601595173,0.5897799345855678,0.5678754740854625,0.7879620652365328,0.720297673405511,0.7042271706646762,0.5554410083017288,-0.20047666115807342,-0.5226993895267673,0.6351455815946452,0.6751462088585698,-0.6412507822352866,0.32508475233985623,0.45415362631330336,0.4782731538849785,0.3499867789121299,-0.5190056297976953,-0.6128765741449043,0.714010599541817,-0.3364818898213595,0.736222861288519,0.2436328408315894,0.7135263507086785,0.5696245559619942,-0.6660663413157687,-0.3298895796481399,0.758125903073878,0.6482098177794389,-0.7518226819392151,0.729127408452181,0.6346565563230621,-0.5877741194563597,0.5422924486320319,0.5697778612160869,-0.7571696911454567,0.5854953864837192,0.5251148016059892,-0.3771289359054202,-0.6583368371281492,0.37596956609863436,0.7269582187137853,0.4446682857231731,0.1565602933829632,0.7143280999252916,0.14105512120817734,-0.294183536011579,-0.0016012294411360953,0.604278464258575,-0.7117698593465114,-0.7270253975597583,0.665258930242722,0.1872637426630692,1.0,0.5166436837085099,0.27246747656406406,-0.3191436231217374,0.11604465440723585,-0.4879857733852992,0.6438378249622564,0.16470701491049833,0.1388592979944299,0.15216824037188711,0.12133357700009405,-0.2087125611634187,0.3926323431035208,0.43836869835655623
Thal_MDm_L,0.03684540971043987,0.5416849886274699,0.38293497005310684,0.10197309736269371,0.6307260507920255,0.1771435852289972,0.403421951870969,0.6581312661336131,0.5949136259303296,0.5112265927291848,-0.38725628862608,0.2593306540038595,0.7113533823619949,0.5384945670360651,0.5060513747390984,-0.5211870045086134,0.6460709969127051,0.42962468568799134,-0.16030119541412893,-0.2707397551953064,0.49241985283047984,-0.35408674861315276,0.4760118277874026,0.523849419240367,0.7028899284738135,0.6081351478138496,0.577439481499501,0.7407827524120274,0.13666224974529528,0.7740293314726736,0.5032975408652958,0.36504316366208195,0.689989622581225,0.7367976150124655,0.5392170637845628,0.7151409159460955,-0.14252248141254617,-0.41535928484674867,0.5001169404229262,0.5969356979023858,-0.2860455067695723,0.24778784878076035,0.6467907001286417,0.3905963271754852,0.3379547811069298,-0.016117984270020817,-0.38606383314145987,0.6688751337481431,-0.3000160228450351,0.5702190186244225,0.3570939806641181,0.38536619285195256,0.7654578451669711,-0.18145331009036858,0.01616623660058488,0.5678504728279915,0.4772209593730011,-0.512292307546904,0.39640771692771254,0.8108128236456085,-0.10917238793519404,0.6606431499758838,0.7475896583223233,-0.49459761517892115,0.6186858001261641,0.3623508643492144,-0.03134098775325833,-0.3634498678005651,0.30185842447394196,0.2127238262626209,0.38706373741239314,0.20904845438325684,0.746768390129383,0.3320909343051709,-0.0458080982478561,0.23696107657646884,0.5028727780006802,-0.46435919495532013,-0.3862263512572342,0.5719639751102095,0.38611982618952323,0.5166436837085099,1.0,0.2741775068633339,-0.2348981733793215,0.4426263610628612,-0.15813993615708505,0.5748077828774543,0.3161050935826549,0.39469478200080477,0.21514339177076522,0.36297938289332454,0.1224810474213823,0.6301445689558064,0.36775127948801384
SN_pc_R,-0.16897439222845764,0.0910208345139092,-0.19573741393069904,0.2056908848237707,0.3394047233350455,-0.2867136212555286,0.3858420219532303,0.05631625411410678,0.28836092579661016,0.0095837028412393,0.15196258581732427,0.1802718624638364,0.2737036070782258,0.24152598585848822,-0.010929692933325,-0.2165022169463655,0.29221305324526253,0.4324286900916895,0.1587723472448568,-0.21101187300283447,-0.08461749284088049,0.17396917197199382,0.23177040279999553,0.07305482197679583,0.07447505474117357,0.4576941569462208,0.04962408531713867,0.5017986567039548,0.017152449849396144,0.24100160784289304,0.09544877180322593,0.41762471256406686,0.12001875563621187,0.3780801559535993,0.37154907476391824,0.3987416836115111,0.11024563080146922,0.04553800822403735,0.32778418642103074,0.09433832079495937,0.2055460019469644,0.054151838905422016,0.6392712124915072,0.15115677401607158,-0.03516297762882392,0.28610747866344355,-0.17361289439167482,0.2976223885245782,0.09015691334936334,0.10544419482396285,0.17302899034773178,0.290643345185616,0.38508593021252385,0.0343867532620948,0.3011848575682377,0.2705872072133589,0.20275465400040582,-0.02497024912228814,0.4555651653884861,0.2261989123021143,0.12317525862158854,0.3887916431808341,0.3519270724080389,-0.03518763662602131,0.13548092524800343,0.07443014968102928,0.3656112031943355,0.08849179789959172,0.3961286298540154,0.20439810356330393,0.029725816745459283,-0.2659846361592056,0.20481143038289684,0.5339723403595551,-0.13158772542649652,-0.31214107648364997,0.11013282430365472,-0.00704639412108823,0.038271718437381655,0.3553967110871906,0.19809198457445298,0.27246747656406406,0.2741775068633339,1.0,-0.39972038731001885,0.16898288708655917,0.3296629021498668,0.25857235709361104,-0.24800007169726018,-0.09381634959600633,-0.22316678943500617,0.6054392750065481,0.3206469711644555,0.10778630349752641,0.001756487506947283
Thal_LP_R,0.48434795762278166,0.008947512268343774,0.5865950393244485,0.07149237891401586,-0.5452384430868938,0.4037922228168326,-0.5525533023672642,0.18485178360475846,-0.6065721641119702,0.01545502514246964,0.06684004103014492,-0.02713163382245505,-0.41075971522455207,-0.06010667703947543,-0.04707998731567172,0.4414825462558216,-0.36888135274511813,-0.04210064249563401,0.4775186003213544,0.6751362442861308,0.21043836847784453,0.12302588143811138,-0.5877534574758442,-0.1106541215853744,-0.03361319929137217,-0.4859481329137565,-0.3164037658759874,-0.3977515511163946,-0.31775763203611784,-0.4396009723776991,-0.1260977850374034,-0.5940488170063599,-0.22109431137285007,-0.5149342045045301,-0.45092083286381773,-0.4488027533903024,0.49019371014963603,0.28848358855420075,-0.5593593370945568,-0.39107870360789965,0.13517314627428276,0.373497271646213,-0.5303699164804784,-0.4044681897008198,0.18237318589244,0.28800863623162926,0.44261537986924626,-0.4697100308541316,0.22511933070004017,-0.35539409088998336,0.4218363110454281,-0.30723280721425117,-0.4623842081443513,0.2874556243337616,0.06198828163678532,-0.5039504768519747,-0.5538674517174547,0.27810207647178925,-0.47550277630746973,-0.32338635579887,0.11543752428185962,-0.11623200280536464,-0.02406010450050774,0.26076392303600004,-0.07812523406547342,-0.35915627940940514,0.11069828063881616,0.22174721370387443,-0.41407287919900615,-0.41449691870854677,0.18841918252125742,0.6626079627271595,-0.23584270047738404,-0.6653054063187719,0.48950912227622223,0.7098219662998909,-0.14699349125214567,0.2624805536202883,0.19553445996754912,-0.6356081068572184,-0.01688274162662536,-0.3191436231217374,-0.2348981733793215,-0.39972038731001885,1.0,0.1829719720994863,-0.224845316342131,-0.6117759328731209,0.4686267248252472,0.22243450931232062,0.4621651013357182,-0.4127415993855795,-0.5173342405666167,-0.25633728127414573,0.32511960869208195
Cuneus_L,0.1627551641752038,0.7378645114640184,0.4679466115618978,0.24746151748029466,0.2894505021686475,0.4774128592737541,0.21688605006345965,0.6051218440526391,0.2697906088052856,0.30153943590510646,-0.5120885813813169,0.25994416931353065,0.4996703180619629,0.7689085486533725,0.3542230884686368,-0.20905634050049238,0.44352789816749544,0.38469248654068344,0.024506519936115707,-0.08864274060082421,0.7466095753629279,-0.3024817620230365,0.2682306379210277,0.6403806755577665,0.5483859206254196,0.31663744202905975,0.4537668078506637,0.4612594209538225,0.11228871067157684,0.25193950488613576,0.5643456217177099,0.23604627067936426,0.4699025108370221,0.29543697102224353,0.30149425735953184,0.4156218051018985,0.08655167726077387,-0.4610543822076657,0.16009400147979702,0.4629950310286401,-0.17932474212640986,0.20337514615232247,0.21728245357752,0.15456957283146963,0.6755963397604702,0.419276656626865,-0.2906523431939065,0.4488445322376396,-0.3072265665720747,0.4448342751326561,0.4997902479043234,0.305330600189327,0.4375412989622172,-0.15809120961909687,0.05322306399742103,0.4042086183347735,0.3044028630489258,-0.3821930473045132,0.20668547480339725,0.5609596985665728,-0.08449288656501948,0.44335020764049554,0.5131880792134621,-0.40097793976707924,0.6912329585930117,0.3601766304579037,0.15129046346828776,-0.32529379511971485,0.28104245862913774,0.11597452893099651,0.6180216361623249,0.19590833111119424,0.26573373852487675,-0.009297336564804403,0.5660752159734989,0.5166386419798782,0.6169845816599328,-0.39034998786512076,-0.3468279533550587,0.31268722222857914,0.24365153789206134,0.11604465440723585,0.4426263610628612,0.16898288708655917,0.1829719720994863,1.0,-0.29976595741872836,0.3204590183363109,0.5998002940646422,0.7760196279581432,0.5369353307071679,0.2590185152478378,-0.20761869668113758,0.3650900927659552,0.46958532938364683
Cerebellum_Crus1_R,-0.44231185657710137,-0.7183078634842349,-0.19187822054193884,0.21449902303437673,-0.3855977006130679,-0.7748375313613712,-0.207118913170888,-0.3289209836817122,-0.3929177688299767,-0.2537400398784469,0.7556745296891793,-0.5536040360323988,-0.44192710178448724,-0.5997914255199307,-0.41101984932025815,0.21898877399944403,-0.37778196823191457,-0.29313453154371,0.29631624547073937,0.12401331765562534,-0.6550256306978547,0.8888034740636994,-0.4374122381180355,-0.56581471406627,-0.5303200761453872,-0.21864906106813858,-0.5994494562986228,-0.21419962548859636,-0.524043877385803,-0.17332629599593935,-0.47357632804898575,-0.17108034292115437,-0.6424902824193598,-0.2613668464797388,-0.22997914991660479,-0.32186935857595195,0.1488996096893484,0.6148537010634422,-0.07988609154261832,-0.5752541413740903,0.8559266790742982,-0.12760998909152962,0.22063226533130192,-0.2192959606281594,-0.654947448595502,0.5413265673315386,0.372051858257902,-0.36269595660709114,0.554060471019274,-0.6138825842345264,-0.25238713576557303,-0.5744410735462845,-0.042327831257336336,0.633217424863486,0.6644219543798029,-0.4881761550155136,-0.46986960600505717,0.6824734465190169,-0.3043758392215961,-0.39921227105407603,0.8339061802659886,-0.22960479790168473,-0.2787037911137232,0.7302955328943597,-0.628902953872496,-0.6108208875598695,0.659132206765672,0.7410937821063422,-0.18922154687158205,-0.5563214256032482,-0.4514180348464537,-0.30385804397785515,-0.29655311950729574,0.6447791890027231,-0.24446590837188897,-0.3916609988884372,-0.5463395249688113,0.6981756115924951,0.8337275335388177,-0.2342455658160852,-0.05164548776952549,-0.4879857733852992,-0.15813993615708505,0.3296629021498668,-0.224845316342131,-0.29976595741872836,1.0,-0.27682438817102223,-0.6938105783156278,-0.40865392403012357,-0.6349536394256815,0.609799208421749,0.710727893627734,-0.41489876656412294,-0.5579212138408491
ParaHippocampal_R,-0.3637695524418526,0.6292962501545996,-0.0024017992390575394,-0.2624801620885901,0.8505036800763699,0.19361846164430094,0.8346899874948687,0.29537218986186603,0.917269268524446,0.35078548724157405,-0.658902800249069,0.3948458469222049,0.8800178365758353,0.6305829205102688,0.4515103416719663,-0.7542391549124303,0.748773043619507,0.32190893348681826,-0.6748873073904385,-0.8820482372965192,0.4579414379185861,-0.6415152633727136,0.9258072701479519,0.7233633915137327,0.49836734549903616,0.7960420062677621,0.8195531042411265,0.7144545487929065,0.6789828456311893,0.6068108638683766,0.7285060390959862,0.8391868787420061,0.75471441616997,0.8486219681686674,0.8231190979283539,0.6070399494869346,-0.6340557827616343,-0.8106403545023431,0.8044907708631982,0.895354352670821,-0.5849792909188025,-0.1359071195857319,0.6041742582922147,0.718315082758912,0.42126893175783203,-0.37978878235979824,-0.8106363923945231,0.9282192672865168,-0.5906283626771438,0.8808134694183132,-0.12139232047499654,0.5791862855060086,0.780706890448876,-0.6240411074993415,-0.23193575348616388,0.9256972741001358,0.9075999926510363,-0.816359170091797,0.7119138783674206,0.7832866778194846,-0.44645025152742446,0.5011565123248511,0.38262954196260496,-0.7898983025210402,0.6969304186342615,0.7712959759476488,-0.3507898974061354,-0.7233670713782197,0.42352653176221633,0.6800631906442566,0.3971031810658708,-0.3058741457554764,0.5951754502274271,0.5023225454075493,-0.20006533647970395,-0.19990876698201315,0.7259605745328124,-0.7792874464312856,-0.6950139186011056,0.9547560828546519,0.2163399186652737,0.6438378249622564,0.5748077828774543,0.25857235709361104,-0.6117759328731209,0.3204590183363109,-0.27682438817102223,1.0,0.053848135534171664,0.3875233529663841,0.05501690652533701,0.35908273163363896,0.15032270694651773,0.5730818914932679,0.2719996637404025
Parietal_Inf_R,0.4073832412654738,0.6488832407098234,0.49565677319859774,0.026521031919895285,0.17892684674024642,0.6432724202569989,0.01822369007893392,0.4152671051575387,0.12440612187958719,0.31025464145921655,-0.6373754778573768,0.18164533116597875,0.3281139895614527,0.5700896549949931,0.27804900074649613,-0.08935311008667408,0.2814865682364851,0.22888278051899463,-0.11380736300023123,0.18373127535509887,0.8039387790894049,-0.5566666695418727,0.1455022719183696,0.4808098572083112,0.4608730152840705,-0.0036071838691806644,0.36565923092021435,0.19470315983073824,0.14370165813683888,0.02127126099458377,0.3446504308299361,-0.003364928647647217,0.4181022770741898,0.06787279029565435,0.04948444885027625,0.21149484351711884,-0.017258960341432688,-0.45602267682050646,-0.12756953131204227,0.3858677149399786,-0.5024157533791481,0.22490005133751384,-0.1901860984265012,-0.08916573483652661,0.5254506740414259,-0.04569354269290678,-0.10443412071175454,0.20896398339285407,-0.5256748675719786,0.37619476503532423,0.4445224489205403,0.19401497085052655,0.07359277603999373,-0.3006897820667571,-0.17828501758953816,0.2527272984877726,0.21889855280550577,-0.4398637196430079,-0.03272757274908863,0.33359817108374135,-0.3947293225018075,0.29109207783348173,0.46379419194311605,-0.46963269895405824,0.5072425054604623,0.3736951623131821,-0.25767128412462464,-0.4904421824553431,-0.03216646954970023,0.08459690194152482,0.38550506509452676,0.490447912302322,0.10848518046048296,-0.548864193344339,0.35423192434961104,0.6062085595748982,0.4227113273023293,-0.460097357481416,-0.4966826423953437,0.05520147308611204,0.01823789247468056,0.16470701491049833,0.3161050935826549,-0.24800007169726018,0.4686267248252472,0.5998002940646422,-0.6938105783156278,0.053848135534171664,1.0,0.5910315639725677,0.5716924732725885,-0.401209987211875,-0.669160864596939,0.29036039487105686,0.4013003069387648
Occipital_Mid_L,-0.006404357822420571,0.764578178558714,0.5980945468484742,0.014061046837111745,0.31047752178662646,0.5042440382614585,0.2743211833872726,0.47020379353547576,0.3636956995605834,0.3167098027042655,-0.6911383674773425,0.30474654891396524,0.5400727872244991,0.7421264171759765,0.20375784857913898,-0.46781563734887666,0.4204797063094611,0.38146030960523764,-0.20888921144678763,-0.28829784170564426,0.858435997456858,-0.4496777838988695,0.3624789401980418,0.8405690971269463,0.5624115153549706,0.2526654771771967,0.5150133692274749,0.2644396723370022,0.22015294086471204,0.1400156759101114,0.7920853794505754,0.2224606922923127,0.49311788268154716,0.2930026466128036,0.4117155340211618,0.28655915491854583,-0.15812732443721908,-0.660909117846769,0.3205661370425671,0.566709636451036,-0.3939994297662451,0.30920308567581395,0.05338642220048995,0.07900452987975655,0.6451736279644178,0.09872584150140289,-0.4853488955543332,0.5138740372393634,-0.41742457062676425,0.5510555508001533,0.42006996370391986,0.19365454735783602,0.456607120239102,-0.4142431573985873,-0.060898405335478654,0.45516439867744884,0.3994280234748947,-0.5700299850750953,0.09880678375378925,0.5693411910733812,-0.12218584418851507,0.1628892704724146,0.3093018477586052,-0.5620831067423532,0.6467478985820526,0.3640031641677352,-0.14474885107308344,-0.5569777604883738,0.005997272775323202,0.044340543836542526,0.777392500529886,0.26472215144356986,0.16435892874003338,-0.051104659749386015,0.4566655562367038,0.5506804309560678,0.8038580438246937,-0.5957217462320514,-0.4781639783420771,0.4040051958785401,-0.058787471789334335,0.1388592979944299,0.39469478200080477,-0.09381634959600633,0.22243450931232062,0.7760196279581432,-0.40865392403012357,0.3875233529663841,0.5910315639725677,1.0,0.45800251250516766,0.027779382697645447,-0.41540885339872236,0.2884681958717012,0.41380702470181724
Putamen_R,0.6695486078051053,0.5656495120311216,0.4146070930315716,0.0859102216414637,0.09026569875481827,0.900520096922746,-0.13285966847953368,0.7712912907788653,0.003399697203519098,0.20668340304586544,-0.42398420267615006,0.41849488797756185,0.22837271410867066,0.4725280942555415,0.5900897175209472,0.2090770803174845,0.2758041497684148,0.24666792626108847,0.2232354825552953,0.22292387445734999,0.5182278685376559,-0.43822710257399944,0.02233157581691512,0.3597303630841524,0.5476077087921014,0.10693538525020076,0.35593433486718684,0.25866417692458504,0.25411722410207044,0.2881679568016474,0.3250617486551623,-0.10491694978519978,0.5076639720708213,0.09397293334755698,-0.05658730135334526,0.28405198865485104,0.35858565133071507,-0.24651773973889018,-0.1098267516682774,0.26345502164491974,-0.3384524369297378,0.12927249927640128,-0.09686603549057829,0.29372944592419414,0.8483559171905511,0.08146173720949758,0.01834667614575844,0.15015206602679862,-0.10843138829113835,0.3175699715158788,0.4709049820691702,0.42686449429209444,0.010906724414836002,-0.058534846362463366,-0.434280468045982,0.16023982014236635,0.05022692966182989,-0.24918723698394882,0.20485884354594924,0.3722396644037972,-0.4096310170010286,0.41891110505806944,0.3827231956751245,-0.2922259810338826,0.6723297510771332,0.31277668037438194,-0.14586711127932767,-0.24291073983462416,0.2954301320583766,0.31324078385671905,0.5560819051464824,0.3380808950099112,0.39681689476782656,-0.5589368229612441,0.7776746135592747,0.7160225885941308,0.3564071640947508,-0.2366544691769147,-0.36681023188925277,-0.0703000542711314,0.41737840587343467,0.15216824037188711,0.21514339177076522,-0.22316678943500617,0.4621651013357182,0.5369353307071679,-0.6349536394256815,0.05501690652533701,0.5716924732725885,0.45800251250516766,1.0,-0.23804912462604488,-0.3831725157512444,0.41544649437615166,0.7941329991749739
Fusiform_R,-0.3154381232764118,-0.009269170831401047,0.05018379384664408,0.23104880345058132,0.2556112243980451,-0.339372193686861,0.3235092563413427,0.20247422083807431,0.21338485265340906,0.15319128473978577,0.20786027795061082,-0.0145200167430502,0.2502701742517685,0.11510019704771035,0.0479487753127212,-0.22941004518206384,0.21638935675777557,0.20412254734186078,0.10480698923229777,-0.29175958924644974,-0.10412263742518207,0.34811089374888016,0.14636811621451543,0.07900647704253863,0.07103571236594729,0.4066783839855798,0.0539026983998594,0.44021633695007995,-0.07993287136221991,0.3083640355486987,0.15398109519355824,0.34007688996479357,0.08327739956909676,0.34428710790918415,0.3607301746742983,0.2298519168839214,0.043616840669260595,0.051750289371763306,0.4155718968025972,0.08144154647425852,0.45515334061698387,0.032157336352572195,0.6927943424801151,0.31248464844114615,-0.0655449903764017,0.4863192680427862,-0.13852714830445984,0.32092248439445864,0.2069054592860284,0.0810542498682935,0.015177355950987135,0.030071950286923436,0.5449743784183623,0.1912675942690231,0.46560953641890007,0.19431085170825577,0.10365665641734309,0.061037070833645124,0.2829120337237502,0.2836210664434162,0.41238922193721084,0.3950892648749451,0.30398695171281626,0.09884911653600777,0.09928017492116992,-0.056785548106860644,0.5530036156885764,0.20122452413232866,0.26034696803271973,-0.0070210456780952476,0.09778629802916966,-0.2297041737735184,0.2907036507041877,0.8149872010336564,-0.10895556443745827,-0.1983982839085067,0.10161537524085792,0.10655384813452981,0.2548346422096099,0.3654584511502857,0.28609315108234334,0.12133357700009405,0.36297938289332454,0.6054392750065481,-0.4127415993855795,0.2590185152478378,0.609799208421749,0.35908273163363896,-0.401209987211875,0.027779382697645447,-0.23804912462604488,1.0,0.603848772448485,0.056804826383851016,-0.049651551923703546
LC_R,-0.35616758357092454,-0.4659464574184939,-0.316899399692019,0.10257966229828855,-0.039250349437263396,-0.5182528056292176,0.05840975798627605,-0.01991937571555193,-0.01839944799772442,-0.11044023540727618,0.45874435021128385,-0.40088435443258036,-0.08182263096549705,-0.40238038582113445,0.03203439697280872,0.12694336112558852,-0.007706143019900482,-0.28896195461108964,0.003760670704579784,-0.15906257476657482,-0.5532881187791896,0.5003803232635347,-0.05756588711098242,-0.3881905108414068,-0.2611962567915516,0.11222624670851031,-0.1871755374475837,0.16922437196148105,-0.13379788047035826,0.3124594512198337,-0.32375175425551467,0.11782719693657727,-0.22738381451673284,0.13816424811077604,-0.055521160742959055,0.07495475454515765,-0.0697178701483589,0.29256180557750994,0.1105773470775898,-0.1708166827073691,0.49920725212352113,-0.41967433471048904,0.4576225878552125,0.26575872841314824,-0.34315382748990214,0.28062056891295467,0.1419346552196211,-0.012819299904476736,0.2620229243489988,-0.2226584701484935,-0.4310533205756384,-0.1795761700324025,0.22081055357052454,0.47362950034571255,0.2612796354137946,-0.08926896015827925,-0.11005685964260856,0.36361085859632364,0.0897791086920462,-0.01517384108044088,0.44097841685277017,0.10935206545101697,-0.07834849165715978,0.40721184998328436,-0.2341879701792417,-0.1541312460914686,0.3878162326344573,0.46917486787084844,0.23678871130010734,-0.09455486773085581,-0.411929806169134,-0.4904395759073015,0.1381052968000874,0.6789657472921704,-0.22394466040732677,-0.4350324327504202,-0.36017496435734186,0.40629632576013786,0.47644096178905154,0.08636986065835628,0.22157012870699314,-0.2087125611634187,0.1224810474213823,0.3206469711644555,-0.5173342405666167,-0.20761869668113758,0.710727893627734,0.15032270694651773,-0.669160864596939,-0.41540885339872236,-0.3831725157512444,0.603848772448485,1.0,0.023209467577877934,-0.317204417827324
Thal_MDl_L,0.1316991027252887,0.539815854188424,-0.10059011922350704,0.058047340196290244,0.5885916872574263,0.3902217673357189,0.45674187264220306,0.5234985396364761,0.5938189783330768,0.18932455495276937,-0.4674201169245068,0.3008701589945349,0.5743263256425182,0.4914117385483837,0.6025616764827122,-0.2530099356305721,0.8348755511362421,0.27814860645733064,-0.3457089959720828,-0.372370285252945,0.35561899265395297,-0.5156551491954161,0.6150896726786587,0.44660412228158886,0.5354326782236253,0.4999956299638104,0.627855852934354,0.6061753535340941,0.4514347578330656,0.8096476374250073,0.4347243447714399,0.47522095870753683,0.6853075545413357,0.6412256818951709,0.4093859949144967,0.7390695243433518,-0.27389261740078913,-0.502650536812144,0.34595349171781464,0.6485304900712355,-0.42582651553102546,-0.144848135164679,0.3725141482590127,0.5241798372469403,0.5774436339433159,-0.22742477633926336,-0.3553827424344866,0.5568298131671819,-0.3812437274965474,0.6492025407860164,0.14328965076014002,0.5454581339904292,0.4661943297732356,-0.21698793403824573,-0.3263368982972152,0.6100019069594759,0.6283958442721665,-0.5155876150684161,0.43610411445082714,0.6967813185630944,-0.3927911900491272,0.4874347176015814,0.3897369164162823,-0.5296670549311003,0.7303109798180082,0.709078149603937,-0.2502144031905157,-0.45396233911970796,0.5258318939096106,0.5258464998392887,0.3247360136876277,-0.20007467662405876,0.5759195632916626,0.00787630438678986,0.2244968308062577,0.006233826096423593,0.46460850251376806,-0.48707510088919037,-0.5413658437620577,0.5174135039536398,0.3835093664321003,0.3926323431035208,0.6301445689558064,0.10778630349752641,-0.25633728127414573,0.3650900927659552,-0.41489876656412294,0.5730818914932679,0.29036039487105686,0.2884681958717012,0.41544649437615166,0.056804826383851016,0.023209467577877934,1.0,0.548082011901085
