,Raphe_M,Cerebellum_7b_L,Cuneus_R,ACC_sup_R,ACC_pre_L,Occipital_Mid_L,Frontal_Mid_2_R,Thal_LGN_L,Red_N_R,Thal_VL_R,Thal_MGN_L,ACC_sup_L,Rolandic_Oper_R,Temporal_Pole_Sup_L,Frontal_Sup_Medial_R,Thal_VA_R,Temporal_Sup_L,Thal_LP_L,OFCant_R,Temporal_Pole_Sup_R,Amygdala_R,Lingual_R,Occipital_Inf_L,Cerebellum_Crus2_L,Cerebellum_6_L,Frontal_Med_Orb_R,Cingulate_Post_L,Temporal_Mid_L,Vermis_10,N_Acc_R,Pallidum_L,Thal_PuL_L,Frontal_Inf_Orb_2_R,Vermis_8,Cerebellum_8_R,Precentral_L,Cerebellum_3_L,Frontal_Inf_Tri_L,Fusiform_R,Angular_L,Fusiform_L,SupraMarginal_R,Temporal_Mid_R,Temporal_Sup_R,OFCpost_L,Cerebellum_4_5_R,Thal_PuA_R,Thal_MGN_R,Vermis_6,Thal_IL_L,OFCpost_R,Red_N_L,Rectus_L,Putamen_R,ACC_pre_R,Thal_VA_L,Frontal_Sup_2_R,SN_pr_L,OFCant_L,Thal_MDl_R,Cerebellum_Crus1_R,ACC_sub_R,Thal_PuM_R,Temporal_Inf_R,OFCmed_L,Putamen_L,VTA_R,Precentral_R,Raphe_D,Caudate_L,Angular_R,Cerebellum_9_R,ParaHippocampal_L,Thal_MDm_L,Vermis_3,Insula_R,Frontal_Inf_Orb_2_L,SN_pc_L,Cingulate_Mid_L,Frontal_Sup_2_L,Frontal_Med_Orb_L,Occipital_Sup_L,Cerebellum_8_L,Frontal_Mid_2_L,Thal_PuI_R,Temporal_Pole_Mid_L,Temporal_Inf_L,OFClat_R,Postcentral_L,Hippocampus_L,Olfactory_L,Cerebellum_10_L,Frontal_Inf_Tri_R,Thal_LGN_R,Calcarine_R,Postcentral_R,Vermis_7,Frontal_Inf_Oper_L,Precuneus_R,SupraMarginal_L
OFCmed_L,0.09243856522749061,-0.22392118436310107,0.14867344595213453,0.03261302052404249,0.33723772257453943,0.15880539099964444,-0.09149259222669189,0.12420323605025226,0.3273468358471917,0.2644571787148,0.2639735863766776,0.12770934280110938,0.05258864327444509,0.48395028906786064,-0.14249678041919087,0.31968139590733213,-0.09887621926865549,-0.12739549093342165,0.4356379549173376,0.2948129197898224,0.5533318185781027,0.10122414647253329,0.2090830671046012,-0.15090712937887518,-0.0456295532273408,0.4217311336566323,0.09759462120484685,-0.10835212801386172,0.22212976631583692,0.13236482375752137,0.2095175007364871,-0.15489596621056656,0.39865087857200915,-0.23987151286002165,-0.33658067887413606,0.10654397648586537,0.21088184708323687,-0.3407552025494746,0.1544702024910995,0.25573570518895167,0.14586392256130276,-0.06439060511548576,0.14781285763904806,0.20195743135046168,0.32656958294484606,0.2609889629072702,0.08700466675642285,0.0013373757146622172,0.04982613680993874,0.07392304483456362,0.5192568089297165,0.523015669892154,0.8110974799035985,0.038538594135382576,0.01691034747661131,0.4227117783962444,0.04552856494074956,0.1352136762580283,0.4013917183750333,-0.08891582342912177,-0.19284022494386918,0.5478100152155907,0.1473027059008637,0.08671549196440267,1.0,0.37410329918946056,-0.07698035993820264,-0.2574093284609681,0.4492202090582552,0.4100867479921697,0.20459984334681147,0.11402151854880745,0.5594060504108895,0.10868078170332596,0.2735180239246848,0.2876054494719737,0.7247270064302224,0.28999163914795734,-0.46838601388729934,-0.23023169249974837,0.5699608452165225,0.20600934434444101,0.014181904286202498,-0.21457746799434405,-0.07662435355530506,0.11340158851834925,0.20007863988435282,0.125376556333872,-0.13050737721204267,0.44357307305290467,0.6883928755707865,-0.05111495684712893,-0.08226430750998566,-0.22083886439820233,0.22694385985434393,0.2599677265754694,-0.22088805150270524,-0.3621940396706338,0.18815483650062223,-0.2353506849022265
Putamen_L,0.14492861495652118,0.05867622076519347,-0.05645880303833298,0.5372779595119676,0.6551346439208039,-0.06824516219023054,0.001363380148592303,0.2081852641972066,0.2616023851657685,0.5153830382272956,0.16742074677341248,0.5122494123642356,0.11755522539711914,0.6672832933642341,0.07499535620773212,0.17096400115785174,0.27355709414160184,0.10893871338096275,0.11235892033758699,0.5282512106597095,0.27780708068645626,0.3397807859250382,-0.011317421788005525,0.06519988078646732,0.5032106777916573,0.19116295188564503,0.2567404241738224,0.3986679442685695,0.4980489820381449,0.602657721464064,0.578225159029987,0.18409553940832704,0.46695428836915776,0.19727805521693967,0.034808098724083934,0.15765540950101076,0.594396982780268,0.2828919622976852,0.6158937132577638,0.04796159639434117,0.5648377211724529,0.10701859354423413,0.27684687044446005,0.20725455057277506,0.5747490016900144,0.6480874051647048,0.25001237010107613,0.31079231674596725,0.25643071424540365,0.4829526293997879,0.4408008504802085,0.300272598328433,0.5481726241656976,0.6239062598153993,0.4874924873969857,0.44204027166788906,0.07541131430919704,0.4851906954973046,0.17996325583921627,0.2403414658116589,0.35747618151707056,0.37854941424002925,0.2677686749474258,0.46565094258786927,0.37410329918946056,1.0,0.38975411162642315,-0.1397317002110186,0.4005367122051665,0.7679574689539315,0.2217690228550407,0.4683015258472996,0.6297044781146683,0.396118748192243,0.5895132125514657,0.6086136034710729,0.5448252443903443,0.5688704985860669,0.10654487411284029,0.13685992808428601,0.3471774977580641,-0.020396772335275214,0.29801465725387505,0.294331647559447,0.16881873406614406,0.28318219221593005,0.6371212561981642,0.2918861438354435,0.15081984074533517,0.6347129669143916,0.6770189538599951,0.14710175839746392,-0.02446307722598417,0.34926621520324325,0.2002416977923267,0.15694919062588983,0.054128264215775115,0.20939315365852795,0.2598924297173987,0.06444931379993067
VTA_R,-0.14493561418568016,0.1317139658326972,-0.0009692255183964982,0.4787493505867158,0.1710206197300842,-0.03292183472378507,0.004257617384315349,-0.1906711043457095,-0.2647707259706635,0.2762614523190202,-0.3060471112204013,0.4574705360069509,0.48498496960074544,0.09115426573099539,-0.33334286672356284,-0.20910510372372315,0.3833742378415007,0.32386892667725775,-0.2972639288262212,0.37048548941570153,-0.24286148609244512,0.7599596091755868,-0.005585192789997017,0.1908656896532941,0.744466125332422,-0.15259897680412868,0.6554649400594188,0.43943157372696734,0.5604201500445034,0.5355985969671224,0.48835223698788816,0.3402684277267321,0.1335144668963042,0.3610406623216322,-0.1129935472676702,0.28994457859441136,0.40063453630604184,0.1066319577220652,0.6745760965352684,0.02586902697238093,0.7401806556945772,0.20671697572111608,0.5920062323622677,0.5119766175020793,0.2101844470835467,0.6016194184395757,-0.17560866790377289,0.2339157849990463,0.6069000897882446,0.3501527881845195,-0.023787558146417066,-0.11111326298021444,-0.017539557834866253,0.1901272260204975,0.22157605619309642,-0.059903954446807066,-0.17047662768175073,0.7196974318973127,-0.26435003099004245,-0.025410731355471738,0.7452942980945315,0.10735174893246661,-0.26849224114521203,0.6444389187429275,-0.07698035993820264,0.38975411162642315,1.0,0.30499148887522465,0.19633285845675572,0.29422485092662626,0.05346497714664043,0.4552882199208542,-0.033259609027453584,0.34487476677191203,0.520272500496581,0.5789924906995658,0.12339009358749135,0.44150911276266747,0.6006777545694368,-0.2560215079116074,-0.13593288518213498,0.0006441579949811501,0.2608595252327997,-0.08305883141908142,-0.15463621347892773,0.07503383184753189,0.5956894941120053,0.2382795826284732,0.139890528279938,0.2823319031844425,0.0896059792427331,-0.06588280972982784,0.1522043745089741,0.33317471382307884,0.63281762809148,0.09406972623327098,0.3548186288529508,0.2804824408542795,0.6567853510582131,0.05152690430970381
Precentral_R,-0.009393684260866465,0.3475165387346731,0.21584961503356737,0.1405680475861429,-0.0010779875065058922,0.18841037987127998,0.2532176137179584,0.12173645320216825,-0.2036659651546489,0.010083661851874242,0.07138902509379816,0.32441890976203686,0.22775197248730064,-0.24320063896307076,-0.04530110669999103,-0.20575109400875002,-0.10799229806666001,0.45069491721533156,-0.567992572932827,0.08831921590224637,-0.319502502849429,0.102027181763432,0.11986567971848204,0.2947453133335991,0.3418791048182855,-0.4372578923278261,0.04061382434693583,0.015045982465042016,0.08492767053442679,0.21269255392489994,-0.0910349107577195,0.34188366025379785,0.04626588333177504,0.35367837094136134,0.2862900747232458,0.005382604390841409,0.15616999789214175,0.006412689674241111,0.21934988536801528,0.18276399735896728,0.20601552908449816,0.1464102305130952,0.1029873272231549,0.10857643557440237,-0.25749234150482664,0.1491896565399174,-0.0820683773032391,0.140771013972015,-0.03969393485564978,0.286468994064144,0.049444610134459895,-0.5251964228211666,-0.2643237706060059,0.008982012551487277,0.23496166907632415,-0.29621900883092117,0.018149358640403186,0.09179795882973853,-0.5517001612368668,0.18982118411456614,0.22131529078393436,-0.14971932295421644,-0.08958628092162045,0.07854946556844761,-0.2574093284609681,-0.1397317002110186,0.30499148887522465,1.0,-0.23568077344620206,-0.1563013904413171,-0.030602782368723255,0.20909243497101299,-0.15842515571738744,0.1378366724483297,-0.04094308776884332,-0.06197485883118327,-0.1978702492499757,0.017307173138957424,0.3805316981013743,-0.015419022677580413,-0.4895623959304461,0.1714711338375776,0.3257934057774443,-0.019670557327220964,0.19564821013164113,-0.2613140243594731,0.10545383721088103,-0.07410941498972486,0.03169963825689368,-0.25907651569752504,-0.11969241171753736,0.2696553630506327,0.2548692703892586,0.28833982206367575,0.10575418401479166,0.05491110627125862,0.1556723011296002,0.00844611598493474,0.102888243539259,0.042695422231055435
Raphe_D,-0.07168029057801344,-0.04637633770218669,0.2121611447601567,0.12488730912255766,0.1461013338591107,0.1950613733520605,0.12152168309411676,-0.12009554644317129,0.34825178714988847,0.5277574786312742,0.17489771115501526,0.13864760311998692,0.38229616775385644,0.3810710867068632,0.036740635058760886,0.137166283590144,0.007456267127879413,-0.17041894569158836,0.378361948668445,0.4520399301148782,0.5005121172004452,0.30509532349642027,0.22788033142338104,0.021999166947676126,0.20602653199890444,0.47289981708408657,0.36489210957664464,-0.0342877683568406,0.34934296123458614,0.28454206610964744,0.31217721930726583,-0.39802217800002493,0.1575024339629871,-0.1562561065752447,-0.32617742889383655,0.23749308200525843,0.258639983888614,-0.26803962908193363,0.40824907374502545,0.18016966859715847,0.34629624225423,-0.00014771792342708844,0.5259891105868744,0.5330984344195089,0.31880507736057145,0.4704025204115456,-0.04776726882977486,-0.07046240939326233,0.23061120819531636,0.03052693083916289,0.37628419232267796,0.3261919184675829,0.44610553805429515,0.23246809197932003,0.10011525885749452,0.22038483722514227,0.22766713130467797,0.3320398686409436,0.2962149269801028,-0.27313487446771934,0.22874293270896665,0.37354648454734807,-0.1482229185979761,0.37703876646628376,0.4492202090582552,0.4005367122051665,0.19633285845675572,-0.23568077344620206,1.0,0.4860036570452154,0.1849799425191003,0.28324516801781624,0.3504913188203828,0.31573553027937745,0.48077580286110677,0.4976625958970642,0.5013678031819552,0.15835926476523257,-0.07990162333187929,-0.09288339435473032,0.48063522157717214,0.23133261699683913,0.08726179571403396,-0.17167284118757803,-0.2908677381053881,0.06614102716912122,0.2797173402965193,-0.010130768119580353,-0.3396286365558496,0.4445133521631306,0.33300626636429187,-0.17102926889037715,0.1911378228637945,-0.16522094032152748,0.4228189719190846,0.36307810213910774,-0.02965592368398734,-0.2476663128569812,0.4172959081111476,-0.009067168381751157
Caudate_L,-0.010734797755862363,0.12591213425494363,0.03128877064953798,0.3146497538948177,0.4269836726563139,-0.0035210592494480048,0.15286845290614803,0.03622752213861604,0.22774599333019546,0.6058926533732333,0.19885758192368194,0.33371977557513377,0.19799928424499005,0.5975644413321225,0.1863284929600891,0.36439140858594077,0.17650057205187708,0.0993183580143932,0.3040622464194465,0.5365000670457504,0.40920281650407136,0.29951735609230573,0.07213710053291084,0.14267715269583267,0.31430309619106217,0.4617060093931248,0.17837903658224646,0.21224222490572678,0.40036702119650164,0.48951760887068746,0.512853938538802,0.03714730904776534,0.45446542597852074,0.2384674252366172,0.09606019944299952,0.22613241678378465,0.30402682606663534,0.12439629480870944,0.4600907280787715,0.13570776670615625,0.44016318405670357,-0.005449657784770787,0.338283409795594,0.31463584087069585,0.5670201243351464,0.4806991005350266,0.2561879184012163,0.09440731259995931,0.31286111157113144,0.3014201952415438,0.47090366301423836,0.3539089112730835,0.5991146364060965,0.5679916983924377,0.5067563712255746,0.43112597078219567,0.24947971960788015,0.38951787274375804,0.31118451219379006,0.06263175583056699,0.34766438073370554,0.5121837101953216,0.22785188451969718,0.45142115086793216,0.4100867479921697,0.7679574689539315,0.29422485092662626,-0.1563013904413171,0.4860036570452154,1.0,0.19894839139053935,0.5138174687041889,0.5216647247632629,0.4849227445759559,0.4720923404443266,0.5562672851526624,0.5975025918757602,0.4675142495407647,0.112043472241243,0.20479584735059136,0.5413452297278323,0.05812513826824459,0.36318171269990196,0.21854291550525728,0.08410831165292457,0.3750119592999518,0.4650498666515569,0.14924354072272641,-0.16396590275613246,0.6099383442935071,0.6244637156301259,0.10576785729543971,0.14224994645807654,0.09742751530477615,0.21047137476457511,0.2209236360498857,0.18796630978352435,0.054566138153993755,0.24772163537658168,0.16015602291074013
Angular_R,0.08285432398986887,0.15966529557721368,0.34596629334419354,-0.1132485794997338,-0.027766011418912884,0.33520807057424207,0.31124829483374894,0.14922395161225485,0.3273328788355106,0.2565876895780623,0.23940763966286147,0.0568528586731726,0.37863064852757927,0.06427630820880809,0.046192672439801234,0.09011723289248448,-0.3415785773520819,0.1792719747224243,-0.022606147979615437,0.3750926260108393,0.21288648336925717,0.04421563354803261,0.37802513515197117,0.20770734123664641,0.12558785876005882,-0.02776558628052869,0.009733203694557794,-0.33657331157700165,0.05620226927192111,0.06398648253048081,0.261556093168619,-0.06276997458923234,-0.110930659651255,-0.06779625591594704,-0.09049359753250294,0.27529872144070094,0.047159852083203675,-0.3469864040624585,0.23105287088529292,0.054962044834288126,0.041148679108690835,0.1984793093859993,0.34857112381736033,0.37306203556015277,-0.01857773596851081,0.1634352486850505,-0.002624560430275297,-0.17790657808963656,-0.15593223065518683,-0.08815363985695161,0.32991140681767517,-0.0050815432836975385,0.08587628695343681,0.19420288367608213,-0.018899539714756008,0.010784368827476269,0.28642403544397604,8.34751799931464e-05,-0.09722213814101588,-0.1559709844122116,-0.029973364661395736,-0.0701257316808358,-0.11782408784917595,0.11863519474877676,0.20459984334681147,0.2217690228550407,0.05346497714664043,-0.030602782368723255,0.1849799425191003,0.19894839139053935,1.0,0.05716401644929465,0.18801133977326154,0.2290306193961913,0.01375368254619766,0.2346725176606903,0.1891738522375471,-0.003790031630783594,-0.08009674196401763,-0.09267910314573921,-0.002509980270463331,0.3515365332951268,0.1789382354809552,-0.23181652677129208,-0.11709637245528311,-0.2531263778697046,0.07285585840050667,-0.282475376167237,-0.17183833340844756,0.06647320839569579,0.1125945310180542,0.14348225139957507,0.35832276347833103,-0.009437793509472556,0.2133240600944498,0.37481535255852183,-0.09853965490287239,-0.41073973675975595,0.1996652316578613,0.016408817636712446
Cerebellum_9_R,0.052852247669547964,0.2625628586352708,-0.017532773780911927,0.48120891009587785,0.41082703550104616,-0.038114177062481304,0.1092016762738899,0.21714967847678493,0.14573828659798949,0.3769921104786008,0.1012832897713815,0.5728130136692513,0.1745544728150727,0.3972097209863009,0.06353435438302572,0.0523213035356667,0.2349173108701809,0.1877481456679275,0.00636506495926372,0.41245940940731596,0.1828738951188297,0.3868694202607188,-0.008833635747951518,0.1940632056652803,0.6303032979239824,0.11245972589063362,0.28844309634969134,0.34447616537911324,0.7230942998384594,0.3458666433931309,0.3682224216969707,0.2604518646932782,0.4032775366683402,0.41533770091724176,0.3706949251305095,0.10221984152318023,0.6837386640356443,0.20153766241364063,0.7050528297275162,0.1305433598151084,0.6583784901604147,0.12083544998080484,0.3164967674897688,0.22531836753025253,0.2788912475432658,0.7362770461463746,0.08272065704642514,0.27019017504901754,0.3773757750915866,0.5397469185818653,0.28076453807725194,0.12667970070554185,0.3148990671616709,0.5201781868325648,0.5002929880928902,0.24911735721366937,0.05492641509778544,0.3240304195365721,-0.003159842513345108,0.15905162898581754,0.49196683648157497,0.30840874959272985,0.22345439949829177,0.6431936101181874,0.11402151854880745,0.4683015258472996,0.4552882199208542,0.20909243497101299,0.28324516801781624,0.5138174687041889,0.05716401644929465,1.0,0.49724243887868175,0.44784856309172977,0.6397118083202783,0.48432342842337,0.3110311934384072,0.5701964542228022,0.29186301302722617,0.1219199027357065,0.1397074538980336,-0.029525732117590898,0.7774752917867657,0.19641259773272873,0.2307441754038945,0.2899645757326879,0.6634174738706845,0.21625022620625137,0.07311497379095294,0.5336172656113957,0.29256285777671576,0.2497042052172386,0.07912781047042051,0.42021503101205526,0.1684324567465182,0.1983084427613999,9.950980059745896e-05,0.16895429874406676,0.2591233776194382,0.1622136066555204
ParaHippocampal_L,0.13604580680953515,-0.04599064893502967,-0.0017463322233898545,0.38725772946940074,0.6067336546835946,0.014745604297756575,-0.06790780520850032,0.4745514972415704,0.47243289012735534,0.4885928153270006,0.3761138296337433,0.46501968028142937,-0.09160349401209383,0.6303100788304966,0.08585325681717174,0.4558917912899273,0.07820347207868304,-0.013708099162250324,0.24281013087667813,0.32109155491328856,0.5288618589904935,0.06725018419662306,0.03904648687987731,-0.05106325739401153,0.2619310298682494,0.2561926373790119,-0.014480219339568261,0.20048817285091253,0.5086765142602888,0.18714859264863712,0.3475914465720956,0.0327067127160041,0.5281937662019865,0.10128110755186803,0.09038194588523248,-0.017246029183431495,0.6275028441072481,0.044841226361798145,0.4671737874589975,0.12711231356261163,0.3865620943413526,0.07862302653174245,0.03904419664759939,0.003676902029811234,0.36554640178599196,0.6049702971817468,0.29338817852386184,0.18167818256726626,0.04381294999609924,0.4452175249200281,0.5107887107304717,0.4420649726585819,0.6626001686031944,0.5523015461912233,0.36723278333747816,0.5113466999242213,0.053892694489162736,0.13487112742513327,0.25022362253979186,0.255808775908997,-0.040874080951807085,0.3911095102959656,0.4978561226172443,0.26129881637737556,0.5594060504108895,0.6297044781146683,-0.033259609027453584,-0.15842515571738744,0.3504913188203828,0.5216647247632629,0.18801133977326154,0.49724243887868175,1.0,0.3138010142456912,0.4966797352974742,0.3459960911293977,0.5779920622086371,0.5246194333042068,-0.32502098428711235,0.08870931764539083,0.3851781523403618,0.039493771360919715,0.3769583375295497,0.1416955713973843,0.3418203544165271,0.14753242230071326,0.453846749004408,0.21801331226279794,0.09675915256515502,0.7660792323632477,0.6347514391487104,0.21781459430590489,-0.16190536433513342,0.2250539728066761,-0.040771136785080014,0.25539563587286207,-0.15357775337791135,-0.05938408706072154,0.04488481896599954,-0.09653874727400093
Thal_MDm_L,0.1513767609545654,0.34448789510482386,0.19582718651835362,0.20025013385687088,0.2192384285449646,0.17957678941240587,0.32760004119897607,0.3441048282119174,0.43915755776511123,0.651544530027957,0.3936878062991386,0.4668703304329397,0.35293465690848635,0.2493997010227653,0.04480909623605245,0.30169983291453917,-0.11786228131009543,0.32846453162937594,-0.12333985257890447,0.48630061594051477,0.34534570491091127,0.27071002272500877,0.18109928867670108,0.30095791336555305,0.4970743082670887,-0.026366541662857856,0.17808179931415372,-0.03031557494876308,0.27412832471646376,0.15778417252733784,0.4938198618250283,0.14013879346600164,0.24580415818842458,0.2325328281627159,0.22624323467249854,0.3576572803115249,0.33424515093564994,-0.11560364622453166,0.5531451732073537,0.09329414177675355,0.359403432292706,0.2524876266241303,0.46739157470397563,0.40933275192708723,0.2159655268668493,0.4416816997391074,0.3894027651022978,0.009001156270714647,0.03881613881061802,0.3084953125365166,0.4140977424834517,-0.08213243232447061,0.14093396672794878,0.4927465406212309,0.3642330416723801,0.15481992892116514,0.24577183228951074,0.11404658414678077,-0.2033938397441476,0.1938911918148888,0.32575950303961854,0.048061399891474,0.21205209596487806,0.45378494579338186,0.10868078170332596,0.396118748192243,0.34487476677191203,0.1378366724483297,0.31573553027937745,0.4849227445759559,0.2290306193961913,0.44784856309172977,0.3138010142456912,1.0,0.2809140975192472,0.45198757056906375,0.2853083131623496,0.274134426198265,0.10546834435261727,-0.012165654573665904,0.01641505132339214,0.22032162312856507,0.452650069036035,-0.05152588080514842,0.1311118908737534,-0.02447104317909571,0.3041718424520922,-0.03730164549263245,-0.029256018442716674,0.2823045653807338,0.15991736679391988,0.3158081523322107,0.31944561982463854,0.29406463527218485,0.16086848218276417,0.47522572608078095,0.13855833376100385,-0.22353580322221547,0.20777677822106488,0.14941557501908878
