,Olfactory_L,Putamen_R,Frontal_Sup_Medial_L,Cerebellum_10_L,ACC_sup_R,Fusiform_R,VTA_R,Thal_VPL_L,OFCant_R,OFCpost_L,Temporal_Mid_R,Lingual_L,Thal_PuM_L,Paracentral_Lobule_L,Temporal_Pole_Mid_R,Heschl_L,Angular_L,Cingulate_Mid_R,Frontal_Inf_Tri_L,Olfactory_R,Caudate_R,Thal_PuM_R,Paracentral_Lobule_R,LC_R,Thal_PuL_R,Temporal_Sup_R,Rectus_R,Putamen_L,SN_pc_R,OFCmed_L,Cerebellum_Crus1_R,Amygdala_L,Supp_Motor_Area_L,Cerebellum_6_R,Cuneus_R,Frontal_Inf_Tri_R,Thal_PuI_R,Temporal_Inf_R,Frontal_Inf_Orb_2_R,SN_pc_L,Lingual_R,Postcentral_L,Angular_R,Frontal_Mid_2_R,Thal_MGN_R,Thal_IL_R,Frontal_Med_Orb_L,Supp_Motor_Area_R,Cerebellum_7b_R,Parietal_Sup_R,Thal_LP_L,Occipital_Inf_R,Cerebellum_10_R,Cerebellum_Crus1_L,Frontal_Sup_2_L,Cerebellum_9_L,LC_L,Occipital_Mid_L,Frontal_Mid_2_L,Cerebellum_8_L,ACC_pre_R,Parietal_Inf_R,Temporal_Pole_Mid_L,Vermis_9,Cerebellum_4_5_R,Frontal_Inf_Orb_2_L,Amygdala_R,ACC_sub_L,Cerebellum_9_R,Occipital_Inf_L,Raphe_D,N_Acc_R,Cerebellum_Crus2_R,Occipital_Sup_L,Thal_MDm_L,Vermis_1_2,Thal_LP_R,Temporal_Sup_L,Occipital_Sup_R,Thal_LGN_L,Thal_PuA_L,Thal_IL_L,Rolandic_Oper_L,Cerebellum_3_R,Thal_PuI_L,Insula_L,Thal_AV_L,ParaHippocampal_L,Hippocampus_R,Thal_MGN_L,OFCmed_R,Heschl_R,Cingulate_Post_R,Insula_R,Cerebellum_Crus2_L,N_Acc_L,Hippocampus_L,Thal_AV_R,OFClat_L,Temporal_Mid_L
Cerebellum_4_5_R,-0.023027718018726277,0.43814842210726335,0.30206939345292033,0.23735211929793823,0.05605939603321101,0.7052261027859904,0.11030529238803806,0.16991062323434855,0.27257717087742034,0.015268416562675956,0.28557470385166456,0.2076551244520382,0.05252856093055578,0.24934127552195234,0.016458741929799393,0.5100598872842177,-0.016077427287642523,0.27744657749671775,0.25442560624742017,0.11325224446544915,0.18204806147088404,0.41267491368591597,0.5090016195720906,0.3338220635748557,0.004187875410717583,0.44681156659831933,-0.01896293055871603,0.310060173791406,0.11900455504160344,0.07086663076662772,0.1506294492387241,-0.004064010770266861,0.44164178353776934,0.5899615092154522,0.19211520894831507,0.2782080330348644,0.11716014059816787,0.26080720690122944,0.07910116109669728,0.16430218056057688,0.5432224999482829,0.08435092602964823,0.1261515179316847,0.5057645629689655,0.01611020515267204,0.5541111714002107,0.07500263722427071,0.3729573589382721,0.07059534711073306,0.016920732564881653,-0.12954750477198082,0.13705817162045647,0.5547917050179653,0.1350072037692721,0.32554938862046057,0.22428248095271916,0.31471126271868505,0.15760179395601348,0.10758479537684018,0.21909065561516713,0.15026119035443958,0.26358072964452256,0.30246383621361783,0.19873853524173807,1.0,0.17986468903044786,0.1364534970203325,0.09403812613015447,0.1632464287844543,0.10060298862908935,0.24626576936176114,0.3538113573126531,0.18567457911286028,0.32290155254536784,0.3135668719090698,0.47959065786460575,-0.10432118603678356,0.6002010261637497,0.17818931705939736,0.10762838622496786,0.12363066825785633,0.24107023154257753,0.21720376020856316,0.3439024580908031,0.12756726437610025,0.18207550413779153,0.2198831315081842,0.3127429504291172,0.19289946092811436,-0.07891839586088838,0.14826666304762476,0.025372437522839894,0.5060515689138139,0.22982205547976597,0.16915631032507458,0.19860749266323965,0.27582895404414703,0.24462833833020473,0.3334979401117129,0.40321730369971964
Frontal_Inf_Orb_2_L,0.6244010049939636,0.5172056294515782,0.349824516936623,0.4226334009868195,0.3962958000795514,0.1497848227159838,0.3502340827756816,0.590582470030056,0.20021728484715984,0.6784496212899743,0.17737229495946605,-0.4210528485461922,0.37246981046520916,0.4534081920174487,-0.33387507088160395,0.3266562962423799,-0.21261357905602365,0.30777265406922,0.6923675992196325,0.7710988897849167,0.4767421460600697,0.25180688707696924,0.14106730231319908,0.17540903285601417,-0.3566474598597198,0.3524615538421851,0.3977158198047054,0.5033627912807661,0.1857430572573013,-0.05676316676738099,-0.2925282609001413,0.4591104183304091,0.3813458846350889,-0.30651265074804185,-0.18268453346516825,0.5816626293294522,0.2497841510675601,0.17108875964363598,0.8508882905540159,0.23405595435919976,-0.2305149438001528,0.41284488788346957,-0.00912502710338273,0.24578254192002563,-0.001673436087513627,0.44520096393365977,-0.07275544419416768,0.40595227857224286,-0.32285310403638534,0.16517334174580534,0.13634755093179407,-0.42717524639434123,-0.08303826972515185,-0.502108003228446,0.436475214177666,-0.45960190664962497,0.30429674820244873,-0.51180137332471,0.5494268082581498,-0.47328296324783264,0.5941422988482101,0.006066935792534373,0.02129534363165032,-0.48060265901333626,0.17986468903044786,1.0,0.5357796531938609,0.7637676130692855,-0.4938746915802863,-0.47896768813381924,-0.1249087376011389,0.29011318375692974,0.1290113746883373,-0.3268133619268173,0.12981213499297387,0.24466719345277516,-0.3230742919612383,0.05092211205635188,-0.02469398656567442,0.6101379749564017,0.4602430706440719,0.4051008906044525,0.5082880267276698,0.15973970430882198,0.5744195452962199,0.5402967417417072,0.10218590953749633,0.5688866440532875,0.7422756520575599,0.38672893163734684,0.500753736762798,0.27122298418138757,0.01453225658727577,0.5168422440414335,-0.4152391538578291,0.5756693851353228,0.406993190547138,0.5557926138231425,0.28364293257460327,-0.386291928469395
Amygdala_R,0.45291190653202956,0.46222476823255165,0.4216064254956959,0.4281408439790673,0.5447947326903951,0.22194392587246695,0.3288558608499675,0.4917684414531629,0.05795180902385788,0.7535585771579856,0.29259357324040197,-0.40031786573379324,0.3513914017183289,0.30750505924041716,-0.32249138184791476,0.3318337069065446,-0.07096518608892306,0.3058250995121376,0.5728780644121222,0.6600014005149261,0.6058565696215658,0.38536536136884564,-0.0003443181810918492,0.3057957878398391,-0.3412895650863537,0.39311017717342467,0.5595448229295377,0.5692931967379488,0.3736652097602586,0.08599212799272461,-0.2914110463816202,0.5557784771323239,0.33531519602790333,-0.2932330910445468,-0.10780385514341824,0.5334529641443184,0.3023809468841563,0.21787609802528968,0.6427695085850035,0.44602502155470986,-0.28169198362790343,0.3745452303487444,0.05996314071347127,0.15743037410256813,0.3582260630124946,0.32352273409896093,0.06139319069608417,0.3430420195029233,-0.1212772070099087,0.1962453333600342,0.1451577000480226,-0.4063457924222196,-0.19902561960341036,-0.5243070392234805,0.4756277191647964,-0.4966147262435004,0.26577830506139244,-0.41698246993221133,0.543790706312268,-0.5220581278779253,0.6399478090771058,-0.002508815559716005,-0.09414349514398138,-0.4251473238332415,0.1364534970203325,0.5357796531938609,1.0,0.6252198189907622,-0.5091696329426431,-0.5002998281172151,-0.06737055575391568,-6.711114731060243e-05,0.14667696088285817,-0.18188229389091423,0.062453287990741,-0.057853708948902724,-0.2656317220143551,0.02513680457675879,-0.006320059785453849,0.6335821184012896,0.4197256219825583,0.16120759518129402,0.36039870416453823,-0.04877851634555544,0.3444989492663197,0.6302285555458317,0.052485291286176274,0.5581307088910359,0.7213501871233063,0.38268061768017664,0.6294013991718027,0.5193423396487741,0.08857506723055053,0.490536200344126,-0.4888246332199016,0.47438647904237713,0.3848608153702577,0.3814126660633035,0.1565946679503315,-0.37507500132211274
ACC_sub_L,0.6344423583745876,0.4131768981121048,0.3347884668854893,0.4868767450298025,0.3742031630423336,-0.020827065569556363,0.3660720890094983,0.6363731784894598,0.21013218120943788,0.7656043657702594,0.03705613744887967,-0.6099243321034878,0.2830484331114769,0.35717420804137057,-0.44349985092740424,0.24470478352720781,-0.25573898980889703,0.2843368878965566,0.6563295229799603,0.7977335426143689,0.5068302254793545,0.3209752291119843,-0.02963086115326009,0.1604414973487753,-0.5117129336184999,0.22503156910295813,0.6158626586214742,0.4120029826324069,0.24674731480168258,0.08345618860198518,-0.44184281295673133,0.6607357568079935,0.344850145675898,-0.4532879387223355,-0.3355047198959923,0.5845606504360262,0.20299976797737954,0.09918467063579377,0.7881214044213005,0.38239829709855555,-0.44664446158349697,0.37357654723259665,-0.142066075041435,0.20012417662720672,0.16742447124619003,0.36828307794639675,-0.1610717459687355,0.3660617129185,-0.3965046859531581,0.10531483830968527,0.04611608058838587,-0.6056341178413224,-0.15835639410818672,-0.630422733629376,0.44736003698953314,-0.6082162877395212,0.35119351689998524,-0.6274572679292973,0.5974297325723685,-0.6347708328885902,0.6741082602577916,-0.14477169808952112,-0.06995973591957796,-0.6357055577898689,0.09403812613015447,0.7637676130692855,0.6252198189907622,1.0,-0.6189665775395305,-0.5702561313573928,-0.17335418750085593,0.13186296313492146,0.05184632614765913,-0.4154159931352221,0.010553579935010876,0.1746116073641648,-0.4428658344228118,-0.07143266684473072,-0.15377793337339157,0.6862953183509085,0.43890415685664197,0.38135135445439194,0.3630019836515812,-0.037774810126978906,0.5901248732207843,0.4736172337391842,0.06012525529959344,0.5898286861508409,0.7338513086089287,0.3162459304544969,0.6887764852755028,0.3239110790786274,-0.10855472874735136,0.31825211414180454,-0.5811204510811833,0.5586798043170955,0.4487133684948221,0.6149306464766314,0.12310989807284241,-0.5040058223543906
Cerebellum_9_R,-0.5945307809938074,-0.3697368331865198,-0.09503430359518202,-0.5439817343953249,-0.3544717639361273,0.3261817213755179,-0.22003755639061184,-0.6201659017866756,-0.4488092995028001,-0.6040093547062072,0.1993866632379876,0.8400078115623489,-0.3212482070702835,-0.4622699489015347,0.790128954377169,0.0780248045358443,0.20079678741587945,-0.3168671166005692,-0.5135501981058831,-0.5034967423922387,-0.534095407719621,-0.27940282683482276,0.1768305479167412,-0.23248772355667027,0.5269958406512901,-0.0009919103492123118,-0.5387660247229982,-0.4486116002345941,-0.10912615034264128,0.2589992717524374,0.8756849900105095,-0.7258606847988058,-0.27621749599212847,0.8463414268255145,0.3424652095776662,-0.42305436126269913,-0.378435993363081,0.17642927710979378,-0.6531700183715949,-0.1827697953391964,0.8123142372558724,-0.5529016488681693,0.17623058920545123,-0.12458626583763575,-0.05730148713016011,-0.14319454522397793,0.1396139113688754,-0.4039116634607252,0.5260686497401207,-0.3036156826764466,-0.2653713554034256,0.909004475183149,0.453895903153447,0.9613354443597717,-0.4523328813719025,0.9715922157721046,-0.31708228646869674,0.8798157640979745,-0.613447912925206,0.9343050994826997,-0.6134748399943266,0.03673796967408075,0.5141108766728791,0.931250499994354,0.1632464287844543,-0.4938746915802863,-0.5091696329426431,-0.6189665775395305,1.0,0.8934431304587571,0.3694459602145783,0.020228169305327528,0.24027735531685623,0.6269696791065882,0.2540194953376235,0.12161591541110349,0.45166003222530665,0.4147869295741818,0.17161464803120627,-0.7199662040315182,-0.29763694463170576,-0.25882412890793877,-0.01912906698275286,0.39769809163036585,-0.5901335249205248,-0.34744808313818626,-0.026465081769244996,-0.6102078741504344,-0.6678684722488478,-0.23575128873644302,-0.47081356347363246,-0.16675700947579888,0.23413341300966253,-0.0034159831742300987,0.9042073537926674,-0.24991606773698558,-0.26433471903083494,-0.6006474789320404,-0.36345886957518053,0.8127853557598981
Occipital_Inf_L,-0.6001812774788734,-0.3445400946271308,-0.09661522692513114,-0.5660920918992024,-0.398400205960792,0.211128502924746,-0.22691902516849197,-0.5643587048451758,-0.3344813042388104,-0.6471840807306624,-0.026145214085439798,0.7941923259904793,-0.4000802918222143,-0.5057443100973932,0.6804305980058808,0.07110426856496045,0.010720299986713734,-0.3010829196191424,-0.5193736285514404,-0.5217969293271294,-0.551922930811661,-0.24352893025745773,0.1160734532729634,-0.3049993843379469,0.4674635710246645,-0.11022408550111475,-0.5644168784833318,-0.4651994352647119,-0.09017817033003753,0.3199972365967909,0.7410423666522347,-0.65477037115831,-0.2706372947869185,0.7505073559341974,0.16246119686456192,-0.4314691544078242,-0.3433433772274716,-0.06455313627411005,-0.6927556065407757,-0.15275095476300635,0.7197045037028492,-0.6393985353033788,-0.005390336095223782,-0.05306694156346399,-0.1306731511524545,-0.13986739374639853,0.21276349217764426,-0.45403206676050073,0.4679155620837811,-0.4565353109217796,-0.2884880196862597,0.7723618866485342,0.32533036270741095,0.9358702848481315,-0.5079705338949492,0.8559266695324501,-0.3852943273648966,0.8351192657237126,-0.644664835735703,0.9034190239793521,-0.5947030122408763,0.017856173754329026,0.5509609549287674,0.8209812164326586,0.10060298862908935,-0.47896768813381924,-0.5002998281172151,-0.5702561313573928,0.8934431304587571,1.0,0.3393374171646057,-0.049948896995569717,0.03957196381254206,0.5068441416008421,0.11328098987221814,0.11589598392501622,0.3417038764068178,0.3500206844870914,-0.01106932490243046,-0.6726579324891384,-0.3127175433365919,-0.3370092815034601,-0.07370039475898539,0.2357109711873564,-0.4860240783936573,-0.4249581159336395,0.01773386173773288,-0.6439213001224687,-0.7029389083174462,-0.26352813739067915,-0.49558839162957263,-0.2837309950107408,0.1845703959536543,-0.10454870429359085,0.8974996558171627,-0.2712411125192692,-0.2947634680718292,-0.5546814787437936,-0.36257118397023924,0.8001241876317526
Raphe_D,0.0040437020062125476,0.09083811948263877,0.013799471290723212,-0.07657767873613364,0.07354295396385228,0.29419565139741244,0.1361749692818247,-0.10249089442451063,-0.18488239144553922,-0.11933789561749987,0.20115048965952248,0.30775047346708867,0.04751127091462913,-0.1044908161140302,0.391378681679631,0.29996842789360834,0.11893956239079076,-0.04595055668618754,-0.09489424927674855,-0.10541483566836425,0.013134360192448302,0.03499353646074992,0.1960329009690862,-0.01909642960896787,0.23830689670574406,0.16122684405428608,-0.12532907279388947,0.011149252189288755,0.00020635487388725342,0.09355586685178917,0.3968825051535267,-0.2834818368693227,0.051893268127268674,0.4082717063818606,0.21168219412907954,-0.057629631109477344,-0.03953719282271832,0.1673448531302471,-0.15803038689906684,0.11382828006381651,0.41087621308090544,-0.18297780843491449,0.14092838693559712,0.0369394081396587,-0.09181818937484452,0.0660088486675889,0.03189904429955763,-0.0012742924101523533,0.2666195509728558,-0.054295700551059346,0.08384592623561883,0.3904244427377226,0.28511189461439446,0.3432352707472507,-0.023455326916082524,0.3771959572903808,-0.0909141768910499,0.3348311219356849,-0.08404909500176554,0.362277355210934,-0.050932514737303494,0.04320723491888678,0.2725881651090104,0.38010546280519525,0.24626576936176114,-0.1249087376011389,-0.06737055575391568,-0.17335418750085593,0.3694459602145783,0.3393374171646057,1.0,0.1539380171068492,0.24647738924696896,0.26583448657448294,0.36310423134516745,0.20692125811412826,0.3036429362858346,0.3213329682982119,0.1869418014033862,-0.1434566987470326,0.0936589723324287,-0.05556444380250813,0.051273165428755284,0.34423097329945834,-0.12019093923665203,-0.0322837479215827,0.19138528845047065,-0.0949730708557237,-0.05804334172544846,-0.004670496561437356,-0.13725838293725343,0.006172319232661446,0.1931142657603859,0.1541448575814049,0.3713627917152611,0.048096840783655205,0.06235207950798109,-0.18541885725252288,-0.1159442179479989,0.3632779926483013
N_Acc_R,0.08657784730129521,0.4203541236166428,0.030650956630751458,0.21280013874690876,0.05442397533429764,0.29571638643271225,0.43446114386131585,0.1048953014295689,0.09579890969733848,0.12482054905441542,0.20063878490659443,0.0832512338738724,0.11035336503369517,0.27132722908588736,0.026713154078630764,0.16475377597521768,0.19219759836028258,0.1555282651808632,0.14066530116361073,0.26115450571111887,0.18779371088536378,0.13110541262198605,0.3608441239885876,0.09290409180708244,0.16839050374819856,0.2376725850002652,-0.04640837647925643,0.41190545638104453,-0.06838439960639262,-0.04018396544782591,0.027537294624792628,0.015311823034989932,0.16253876200499945,0.15316526722905133,0.14646428033395384,0.10607966270243349,0.0871534806558635,0.23297233518863686,0.17090624700122597,0.11216072049952867,0.23542076964856634,0.1979639116882005,0.23999385371649767,0.16988945067752625,0.0790854382985863,0.3587698458398224,0.07052283007590152,0.18811763491926123,-0.06283623134692833,0.2978790674583364,0.12457757576335288,0.06526746904594895,0.3935128222922397,0.021113068235603247,0.18544636290929578,0.07754715498576281,0.23204631654216076,0.025128783051367783,0.1558009226152134,0.08482250819414484,0.07913124482526745,0.17552553711297803,0.21667871411479198,0.0329719759846391,0.3538113573126531,0.29011318375692974,-6.711114731060243e-05,0.13186296313492146,0.020228169305327528,-0.049948896995569717,0.1539380171068492,1.0,0.18520825750318853,0.13171308474602944,0.32025061611659084,0.27295345000397925,0.1992810854985827,0.26046055840782933,0.22666955062187188,-0.032641419984603466,-0.04582736477875739,0.5194893781195616,0.1543783051689128,0.25228078139850313,0.0320881915197272,0.26327188399180323,0.0041724230401001105,0.2938540938187663,0.2846573950334225,0.16932693201667012,-0.031308906082933005,0.04575689423734946,0.23389645231448247,0.25415104002628364,0.020132270958802982,0.4675913751862103,0.3679895875032912,0.1799753943302028,0.057516850203378135,0.09988573221930497
Cerebellum_Crus2_R,0.18129904676373043,0.014948211791550987,0.123724330295765,0.1212388312737421,0.16807141453327523,0.35418144792694933,0.11870413067038736,0.007859851279311224,-0.307560404091985,0.11002028387162383,0.5603646967431996,0.12497373005714399,0.27642665858177234,0.14992710576748997,0.30155223350560306,0.22531427802741777,0.23920009213067142,0.06042306400542128,0.1208683429562893,0.11932679337049988,0.13921352252638147,0.07771044392755976,0.263820320753459,0.014766382011640699,0.10780746908773682,0.35671888720468975,0.06672109971032783,0.1544648053479497,0.014472502862966193,-0.025708557903730046,0.43833127578042175,-0.19886788181044432,0.11248938562735437,0.3242074792950519,0.30922062885551055,0.10702678655365071,0.02954326060514332,0.566264739756183,0.18345201701524763,0.17214428414717395,0.28671968703785944,0.11911529616702807,0.3255754072756873,-0.10178943820552835,0.10300804416432491,0.22115759263931206,-0.10634865643487493,0.1589422593776528,0.2866530827361132,0.18295507103707928,0.019265904817292682,0.34601229325047017,0.2890685281882799,0.1327303092526724,0.14084428866565643,0.2728071896061376,0.036213218619953115,0.17021572624599574,0.09085914219935,0.11167441381786332,0.06958457124658826,0.04544617241129985,0.0007692549589094044,0.2868599812481687,0.18567457911286028,0.1290113746883373,0.14667696088285817,0.05184632614765913,0.24027735531685623,0.03957196381254206,0.24647738924696896,0.18520825750318853,1.0,0.2329203684884267,0.5066175794666292,0.11910978193579447,0.18188221522120734,0.16675397416337254,0.34780582155444756,0.008170003665911415,0.24797255963905454,0.21149401036331714,0.18173503551483597,0.5309336047278739,-0.044572480590199644,0.19499264217540302,0.049071630134144284,0.03013137995054937,0.20113738953529986,0.2246454720808302,0.012408074633764091,0.24677807112679173,0.1474982936689738,0.31537372411605197,0.10634229237055906,0.22787025817817977,0.005662466024378263,-0.09620949461919455,-0.04069926161673894,0.04683528229748559
Occipital_Sup_L,-0.45826261622141845,-0.007393874263633606,0.12583738718307444,-0.21749445666378173,-0.06869402997956243,0.4297416589962923,-0.16192137529227454,-0.44071762468750264,-0.3808996197754942,-0.3785151030172066,0.40919986139590814,0.6408535681301875,-0.11308026104446034,-0.1503453310278355,0.5385239848244496,0.15528603150675033,0.5870113191825265,-0.06631329026734602,-0.29947954111809044,-0.3016368976049499,-0.23698493270637352,-0.012106805482426744,0.18194724635424783,-0.07290946357813378,0.6711426109766705,0.19762518250225686,-0.2815520382872852,-0.07532394339886268,0.03489770025366386,0.12828991738689732,0.5791324433082295,-0.4646930222494679,-0.1137650560905811,0.6756374286930111,0.5902573306435385,-0.3587800097368689,-0.12631770764883313,0.27418017196356903,-0.4512235955325727,-0.03419461186883229,0.6947577903782179,-0.13778931944628198,0.5020628299364257,-0.06151848417132142,0.17907436010375197,-0.01920387140399679,0.2089630700606268,-0.13655676915201545,0.39050911361428875,0.18076385038221854,-0.06503335746200137,0.6754147194793398,0.5051458781491326,0.5986716489935848,-0.03835604726195263,0.6150713750951884,-0.07561131188410601,0.8013482134650186,-0.30606209582239036,0.5680828079834166,-0.39877421097274274,0.3269350061605977,0.24482706809799107,0.6657672247825525,0.32290155254536784,-0.3268133619268173,-0.18188229389091423,-0.4154159931352221,0.6269696791065882,0.5068441416008421,0.26583448657448294,0.13171308474602944,0.2329203684884267,1.0,0.39687237820287175,0.20725238926013476,0.5254720381472374,0.44494998399090535,0.5230649522104603,-0.45000417517338404,-0.22954086579811347,-0.21224957682386822,0.1332407384356299,0.4704846541015785,-0.41762477519612845,-0.06793557291728088,0.11606970010780747,-0.3179469887316084,-0.3482543421711351,-0.08003220367892179,-0.25039355411396147,-0.030911417390217463,0.5403910530182752,0.15715902081406574,0.5228870391302776,-0.10345132342284676,-0.09176899851047264,-0.5052738766130854,-0.18612579994693215,0.6931078409474489
